dt,pool,aqua,wellness
2018-11-14 06:00:03,25,0,0
2018-11-14 06:15:02,54,0,0
2018-11-14 06:30:02,62,0,0
2018-11-14 06:45:03,66,0,0
2018-11-14 07:00:04,67,0,0
2018-11-14 07:15:03,63,0,0
2018-11-14 07:30:03,61,0,0
2018-11-14 07:45:06,53,0,0
2018-11-14 08:00:03,61,0,0
2018-11-14 08:15:04,58,0,0
2018-11-14 08:30:02,56,0,0
2018-11-14 08:45:04,54,0,0
2018-11-14 09:00:04,51,0,0
2018-11-14 09:15:03,49,0,0
2018-11-14 09:30:03,45,0,0
2018-11-14 09:45:03,41,0,0
2018-11-14 10:00:03,54,0,0
2018-11-14 10:15:05,34,11,19
2018-11-14 10:30:03,56,14,22
2018-11-14 10:45:03,58,13,23
2018-11-14 11:00:03,63,12,21
2018-11-14 11:15:03,59,12,20
2018-11-14 11:30:04,54,10,19
2018-11-14 11:45:02,55,7,17
2018-11-14 12:00:03,56,1,5
2018-11-14 12:15:03,38,1,6
2018-11-14 12:30:02,38,5,8
2018-11-14 12:45:03,43,8,12
2018-11-14 13:00:03,43,8,10
2018-11-14 13:15:03,45,10,12
2018-11-14 13:30:05,56,4,11
2018-11-14 13:45:03,60,4,12
2018-11-14 14:00:03,60,5,12
2018-11-14 14:15:03,59,6,12
2018-11-14 14:30:05,62,5,11
2018-11-14 14:45:03,66,4,9
2018-11-14 15:00:04,75,3,11
2018-11-14 15:15:04,77,7,8
2018-11-14 15:30:03,75,15,8
2018-11-14 15:45:03,86,23,14
2018-11-14 16:00:03,117,27,13
2018-11-14 16:15:03,114,42,19
2018-11-14 16:30:04,100,40,31
2018-11-14 16:45:02,100,51,28
2018-11-14 17:00:03,123,58,34
2018-11-14 17:15:03,142,47,33
2018-11-14 17:30:03,125,49,34
2018-11-14 17:45:03,127,47,32
2018-11-14 18:00:03,166,28,31
2018-11-14 18:15:03,151,37,35
2018-11-14 18:30:03,141,40,47
2018-11-14 18:45:02,145,40,50
2018-11-14 19:00:03,148,29,58
2018-11-14 19:15:03,145,27,48
2018-11-14 19:30:03,132,20,45
2018-11-14 19:45:03,136,21,34
2018-11-14 20:00:05,105,21,29
2018-11-14 20:15:03,93,18,29
2018-11-14 20:30:04,77,12,29
2018-11-14 20:45:03,62,15,32
2018-11-14 21:00:05,53,5,25
2018-11-14 21:15:03,34,2,22
2018-11-14 21:30:03,24,0,19
2018-11-14 21:45:04,14,0,0
