dt,pool,aqua,wellness
2024-05-30 06:09:10,17,0,0
2024-05-30 06:30:47,31,0,0
2024-05-30 06:39:16,35,0,0
2024-05-30 06:52:44,39,0,0
2024-05-30 07:06:42,45,0,0
2024-05-30 07:26:38,34,0,0
2024-05-30 07:35:02,28,0,0
2024-05-30 07:52:36,35,0,0
2024-05-30 08:09:21,28,0,0
2024-05-30 08:29:55,27,0,0
2024-05-30 08:38:59,30,0,0
2024-05-30 08:52:47,28,0,0
2024-05-30 09:07:42,39,0,0
2024-05-30 09:21:53,38,0,0
2024-05-30 09:36:21,36,0,0
2024-05-30 09:52:48,39,0,0
2024-05-30 10:09:36,37,12,0
2024-05-30 10:28:37,39,16,0
2024-05-30 10:37:08,31,21,0
2024-05-30 10:52:56,27,23,0
2024-05-30 11:07:41,38,17,0
2024-05-30 11:24:49,37,17,0
2024-05-30 11:35:40,35,16,0
2024-05-30 11:52:52,30,9,0
2024-05-30 12:07:44,26,12,3
2024-05-30 12:28:50,26,8,6
2024-05-30 12:36:58,28,8,6
2024-05-30 12:52:41,29,8,8
2024-05-30 13:03:26,36,10,7
2024-05-30 13:20:44,41,18,7
2024-05-30 13:36:15,39,26,9
2024-05-30 13:52:46,38,23,8
2024-05-30 14:11:55,50,24,8
2024-05-30 14:42:25,42,11,9
2024-05-30 14:50:31,51,8,10
2024-05-30 14:59:02,52,6,11
2024-05-30 15:07:50,45,11,11
2024-05-30 15:24:30,56,11,11
2024-05-30 15:35:28,59,14,12
2024-05-30 15:52:37,64,11,14
2024-05-30 16:06:54,71,9,12
2024-05-30 16:26:51,72,12,14
2024-05-30 16:35:27,79,17,13
2024-05-30 16:52:37,101,14,10
2024-05-30 17:06:46,114,20,12
2024-05-30 17:25:12,96,21,9
2024-05-30 17:35:11,89,21,10
2024-05-30 17:52:35,100,23,11
2024-05-30 18:07:31,102,17,12
2024-05-30 18:29:21,87,18,11
2024-05-30 18:38:19,90,17,9
2024-05-30 18:52:45,80,23,9
2024-05-30 19:04:32,83,31,0
2024-05-30 19:24:34,62,21,0
2024-05-30 19:35:39,64,19,0
2024-05-30 19:52:45,81,10,0
2024-05-30 20:09:08,69,2,0
2024-05-30 20:30:35,36,2,0
2024-05-30 20:38:49,37,0,0
2024-05-30 20:52:33,28,0,0
2024-05-30 21:03:05,18,0,0
2024-05-30 21:21:17,5,0,0
