dt,pool,aqua,wellness
2019-05-23 06:00:02,12,0,0
2019-05-23 06:15:03,31,0,0
2019-05-23 06:30:02,34,0,0
2019-05-23 06:45:02,36,0,0
2019-05-23 07:00:02,36,0,0
2019-05-23 07:15:02,36,0,0
2019-05-23 07:30:03,24,0,0
2019-05-23 07:45:02,26,0,0
2019-05-23 08:00:02,30,0,0
2019-05-23 08:15:03,28,0,0
2019-05-23 08:30:02,28,0,0
2019-05-23 08:45:02,31,0,0
2019-05-23 09:00:04,28,0,0
2019-05-23 09:15:02,26,0,0
2019-05-23 09:30:02,20,0,0
2019-05-23 09:45:02,20,0,0
2019-05-23 10:00:03,64,0,0
2019-05-23 10:15:02,32,42,0
2019-05-23 10:30:02,35,47,0
2019-05-23 10:45:03,31,54,0
2019-05-23 11:00:02,37,49,0
2019-05-23 11:15:03,30,47,0
2019-05-23 11:30:03,30,44,0
2019-05-23 11:45:02,30,43,0
2019-05-23 12:00:03,31,37,1
2019-05-23 12:15:02,30,36,5
2019-05-23 12:30:03,56,38,7
2019-05-23 12:45:04,41,60,9
2019-05-23 13:00:03,77,32,10
2019-05-23 13:15:02,53,39,11
2019-05-23 13:30:02,62,43,14
2019-05-23 13:45:02,80,39,12
2019-05-23 14:00:02,69,39,8
2019-05-23 14:15:02,62,39,6
2019-05-23 14:30:03,58,28,5
2019-05-23 14:45:03,54,28,4
2019-05-23 15:00:02,57,26,4
2019-05-23 15:15:02,50,21,6
2019-05-23 15:30:02,69,14,11
2019-05-23 15:45:02,69,14,14
2019-05-23 16:00:03,51,14,22
2019-05-23 16:15:02,66,17,24
2019-05-23 16:30:03,71,21,23
2019-05-23 16:45:02,74,18,22
2019-05-23 17:00:04,89,21,20
2019-05-23 17:15:02,86,33,17
2019-05-23 17:30:02,77,38,15
2019-05-23 17:45:02,79,32,16
2019-05-23 18:00:02,88,30,15
2019-05-23 18:15:03,96,23,22
2019-05-23 18:30:02,71,28,21
2019-05-23 18:45:03,72,27,20
2019-05-23 19:00:03,71,27,24
2019-05-23 19:15:02,65,29,25
2019-05-23 19:30:02,52,29,29
2019-05-23 19:45:02,57,16,31
2019-05-23 20:00:03,51,12,34
2019-05-23 20:15:04,56,11,26
2019-05-23 20:30:02,41,14,22
2019-05-23 20:45:02,41,10,19
2019-05-23 21:00:02,31,7,17
2019-05-23 21:15:03,24,2,6
2019-05-23 21:30:02,14,1,0
2019-05-23 21:45:02,5,0,0
