dt,pool,aqua,wellness
2019-05-25 06:00:03,0,0,0
2019-05-25 06:15:02,0,0,0
2019-05-25 06:30:02,0,0,0
2019-05-25 06:45:03,0,0,0
2019-05-25 07:00:03,0,0,0
2019-05-25 07:15:02,0,0,0
2019-05-25 07:30:03,0,0,0
2019-05-25 07:45:02,1,0,0
2019-05-25 08:00:03,4,0,0
2019-05-25 08:15:03,4,0,0
2019-05-25 08:30:02,4,0,0
2019-05-25 08:45:02,11,0,0
2019-05-25 09:00:03,11,0,0
2019-05-25 09:15:02,11,0,0
2019-05-25 09:30:02,10,0,0
2019-05-25 09:45:02,23,0,0
2019-05-25 10:00:02,27,0,0
2019-05-25 13:45:02,52,56,5
2019-05-25 14:00:03,47,60,8
2019-05-25 14:15:02,42,57,10
2019-05-25 14:30:02,44,56,10
2019-05-25 14:45:02,50,54,11
2019-05-25 15:00:03,40,58,12
2019-05-25 15:15:02,54,57,13
2019-05-25 15:30:02,63,63,13
2019-05-25 15:45:02,50,72,11
2019-05-25 16:00:03,57,63,9
2019-05-25 16:15:03,51,65,11
2019-05-25 16:30:03,43,77,19
2019-05-25 16:45:03,64,59,17
2019-05-25 17:00:03,64,56,18
2019-05-25 17:15:02,52,59,20
2019-05-25 17:30:02,56,44,18
2019-05-25 17:45:03,48,49,17
2019-05-25 18:00:02,62,35,13
2019-05-25 18:15:03,56,35,12
2019-05-25 18:30:02,44,34,13
2019-05-25 18:45:03,28,35,14
2019-05-25 19:00:02,39,28,10
2019-05-25 19:15:03,43,15,11
2019-05-25 19:30:03,28,18,14
2019-05-25 19:45:03,29,17,14
2019-05-25 20:00:02,32,21,11
2019-05-25 20:15:03,29,20,12
2019-05-25 20:30:02,35,15,14
2019-05-25 20:45:02,30,15,14
2019-05-25 21:00:03,32,6,13
2019-05-25 21:15:03,27,0,10
2019-05-25 21:30:03,15,0,1
2019-05-25 21:45:03,9,0,0
