dt,pool,aqua,wellness
2024-11-04 05:17:43,0,0,0
2024-11-04 05:31:01,0,0,0
2024-11-04 05:39:57,1,0,0
2024-11-04 05:49:10,1,0,0
2024-11-04 06:15:23,35,0,0
2024-11-04 06:30:35,39,0,0
2024-11-04 06:38:38,39,0,0
2024-11-04 06:48:13,37,0,0
2024-11-04 07:22:07,37,0,0
2024-11-04 07:36:56,36,0,0
2024-11-04 07:44:49,36,0,0
2024-11-04 07:51:28,34,0,0
2024-11-04 08:14:44,26,0,0
2024-11-04 08:26:13,23,0,0
2024-11-04 08:35:37,20,0,0
2024-11-04 08:48:34,18,0,0
2024-11-04 09:19:16,22,0,0
2024-11-04 09:32:36,21,0,0
2024-11-04 09:41:22,21,0,0
2024-11-04 09:50:55,22,0,0
2024-11-04 10:17:15,22,6,0
2024-11-04 10:29:33,29,10,0
2024-11-04 10:37:44,29,11,0
2024-11-04 10:48:06,30,12,0
2024-11-04 11:16:23,36,8,0
2024-11-04 11:33:18,38,10,0
2024-11-04 11:41:16,40,9,0
2024-11-04 11:48:42,37,10,0
2024-11-04 12:13:56,31,13,9
2024-11-04 12:24:44,36,10,10
2024-11-04 12:36:06,30,9,14
2024-11-04 12:48:28,42,9,16
2024-11-04 13:29:43,23,23,17
2024-11-04 13:50:52,41,9,15
2024-11-04 13:58:47,37,5,14
2024-11-04 14:05:10,33,5,14
2024-11-04 14:23:35,33,4,13
