dt,pool,aqua,wellness
2022-08-10 06:08:39,19,0,0
2022-08-10 06:36:14,26,0,0
2022-08-10 06:47:50,26,0,0
2022-08-10 06:55:12,27,0,0
2022-08-10 07:06:23,35,0,0
2022-08-10 07:26:14,33,0,0
2022-08-10 07:37:16,29,0,0
2022-08-10 07:47:39,27,0,0
2022-08-10 08:10:24,17,0,0
2022-08-10 08:35:55,14,0,0
2022-08-10 08:48:03,27,0,0
2022-08-10 08:55:21,27,0,0
2022-08-10 09:06:35,32,0,3
2022-08-10 09:26:33,31,0,26
2022-08-10 09:37:32,33,0,26
2022-08-10 09:47:34,36,0,28
2022-08-10 10:09:02,44,13,34
2022-08-10 10:33:09,33,28,60
2022-08-10 10:43:27,46,36,60
2022-08-10 10:52:28,69,35,63
2022-08-10 11:07:07,39,67,67
