dt,pool,aqua,wellness
2019-04-13 06:00:02,0,0,0
2019-04-13 06:15:03,0,0,0
2019-04-13 06:30:03,0,0,0
2019-04-13 06:45:03,0,0,0
2019-04-13 07:00:02,0,0,0
2019-04-13 07:15:03,0,0,0
2019-04-13 07:30:03,0,0,0
2019-04-13 07:45:02,0,0,0
2019-04-13 08:00:02,2,0,0
2019-04-13 08:15:02,2,0,0
2019-04-13 08:30:02,2,0,0
2019-04-13 08:45:03,2,0,0
2019-04-13 09:00:03,2,0,0
2019-04-13 09:15:02,2,0,0
2019-04-13 09:30:02,2,0,0
2019-04-13 09:45:04,2,0,0
2019-04-13 10:00:03,2,0,0
2019-04-13 10:15:03,70,6,9
2019-04-13 10:30:02,72,46,14
2019-04-13 10:45:03,70,76,14
2019-04-13 11:15:02,82,107,18
2019-04-13 11:30:02,73,110,22
2019-04-13 11:45:02,97,91,18
2019-04-13 12:00:02,95,83,19
2019-04-13 12:15:02,104,61,21
2019-04-13 12:30:03,61,79,30
2019-04-13 12:45:02,57,79,28
2019-04-13 13:00:03,57,73,29
2019-04-13 13:15:03,75,67,27
2019-04-13 13:30:02,67,72,32
2019-04-13 13:45:02,68,81,35
2019-04-13 14:00:03,63,95,26
2019-04-13 14:15:03,78,94,23
2019-04-13 14:30:02,86,109,27
2019-04-13 14:45:02,113,111,24
2019-04-13 15:00:02,94,146,29
2019-04-13 15:15:02,92,168,30
2019-04-13 15:30:02,101,175,34
2019-04-13 15:45:03,107,172,39
2019-04-13 16:00:02,109,173,40
2019-04-13 16:15:03,99,185,41
2019-04-13 16:30:02,106,178,47
2019-04-13 16:45:02,128,159,49
2019-04-13 17:00:02,90,157,48
2019-04-13 17:15:02,96,150,45
2019-04-13 17:30:03,121,138,51
2019-04-13 17:45:04,123,124,49
2019-04-13 18:00:03,105,119,44
2019-04-13 18:15:02,87,111,38
2019-04-13 18:30:03,87,88,30
2019-04-13 18:45:03,80,81,39
2019-04-13 19:00:02,87,74,41
2019-04-13 19:15:02,92,63,42
2019-04-13 19:30:02,90,66,42
2019-04-13 19:45:03,68,68,51
2019-04-13 20:00:02,65,60,50
2019-04-13 20:15:03,68,59,50
2019-04-13 20:30:02,63,42,50
2019-04-13 20:45:02,64,33,34
2019-04-13 21:00:02,61,22,27
2019-04-13 21:15:03,40,20,13
2019-04-13 21:30:02,40,0,3
2019-04-13 21:45:02,11,0,0
