dt,pool,aqua,wellness
2017-10-20 06:00:04,Array,Array,Array
2017-10-20 06:15:03,Array,Array,Array
2017-10-20 06:30:04,Array,Array,Array
2017-10-20 06:45:03,Array,Array,Array
2017-10-20 07:00:06,Array,Array,Array
2017-10-20 07:15:03,Array,Array,Array
2017-10-20 07:30:04,Array,Array,Array
2017-10-20 07:45:05,Array,Array,Array
2017-10-20 08:00:04,19,0,0
2017-10-20 08:15:04,22,0,0
2017-10-20 08:30:03,21,0,0
2017-10-20 08:45:03,15,0,0
2017-10-20 09:00:03,17,0,0
2017-10-20 09:15:04,17,0,0
2017-10-20 09:30:05,18,0,0
2017-10-20 09:45:03,21,0,0
2017-10-20 10:00:04,22,0,0
2017-10-20 10:15:08,18,9,0
2017-10-20 10:30:05,26,9,0
2017-10-20 10:45:04,27,7,0
2017-10-20 11:00:05,27,5,0
2017-10-20 11:15:04,42,2,0
2017-10-20 11:30:04,27,6,0
2017-10-20 11:45:03,30,7,0
2017-10-20 12:00:05,31,10,1
2017-10-20 12:15:04,25,8,11
2017-10-20 12:30:04,26,7,11
2017-10-20 12:45:04,36,4,13
2017-10-20 13:00:06,39,4,15
2017-10-20 13:15:04,44,0,18
2017-10-20 13:30:04,44,6,16
2017-10-20 13:45:03,42,11,13
2017-10-20 14:00:03,45,10,13
2017-10-20 14:15:04,39,11,14
2017-10-20 14:30:04,39,11,15
2017-10-20 14:45:04,49,9,14
2017-10-20 15:00:05,62,9,15
2017-10-20 15:15:03,55,9,18
2017-10-20 15:30:04,60,12,22
2017-10-20 15:45:03,68,17,21
2017-10-20 16:00:06,72,30,25
2017-10-20 16:15:04,71,26,25
2017-10-20 16:30:03,85,26,32
2017-10-20 16:45:03,90,29,26
2017-10-20 17:00:03,86,34,28
2017-10-20 17:15:08,95,37,21
2017-10-20 17:30:05,94,41,19
2017-10-20 17:45:03,91,38,17
2017-10-20 18:00:04,103,42,13
2017-10-20 18:15:03,92,48,8
2017-10-20 18:30:04,75,52,15
2017-10-20 18:45:04,73,61,17
2017-10-20 19:00:06,82,58,21
2017-10-20 19:15:03,89,48,23
2017-10-20 19:30:03,88,40,23
2017-10-20 19:45:04,81,41,21
2017-10-20 20:00:05,61,34,26
2017-10-20 20:15:04,45,30,32
2017-10-20 20:30:04,51,18,34
2017-10-20 20:45:03,45,11,31
2017-10-20 21:00:07,31,5,28
2017-10-20 21:15:03,35,1,22
2017-10-20 21:30:04,22,0,13
2017-10-20 21:45:08,5,0,0
