dt,pool,aqua,wellness
2022-04-12 06:07:40,39,0,0
2022-04-12 06:35:12,56,0,0
2022-04-12 06:46:53,61,0,0
2022-04-12 06:54:13,58,0,0
2022-04-12 07:06:13,58,0,0
2022-04-12 07:25:15,50,0,0
2022-04-12 07:36:05,45,0,0
2022-04-12 07:47:25,39,0,0
2022-04-12 08:08:25,27,0,0
2022-04-12 08:33:59,22,0,0
2022-04-12 08:44:47,20,0,0
2022-04-12 08:51:27,28,0,0
2022-04-12 09:07:01,27,0,0
2022-04-12 09:26:32,27,0,0
2022-04-12 09:37:25,31,0,0
2022-04-12 09:47:29,34,0,0
2022-04-12 10:08:48,41,2,0
2022-04-12 10:32:50,37,19,0
2022-04-12 10:42:34,36,23,0
2022-04-12 10:50:30,37,21,0
2022-04-12 11:06:49,39,20,0
2022-04-12 11:27:32,36,17,0
2022-04-12 11:38:40,35,15,0
2022-04-12 11:48:22,29,14,0
2022-04-12 12:07:43,32,10,3
2022-04-12 12:31:46,34,6,6
2022-04-12 12:41:25,33,7,8
2022-04-12 12:49:08,34,7,9
2022-04-12 13:05:34,27,12,12
2022-04-12 13:24:12,32,12,11
2022-04-12 13:35:25,26,18,11
2022-04-12 13:47:42,32,19,7
2022-04-12 14:11:52,33,21,8
2022-04-12 14:48:35,52,5,9
2022-04-12 15:01:30,56,8,9
2022-04-12 15:12:00,56,9,8
2022-04-12 15:19:35,58,9,8
2022-04-12 15:36:23,66,10,8
2022-04-12 15:44:49,73,9,9
2022-04-12 15:50:04,75,14,8
2022-04-12 16:08:49,84,15,10
2022-04-12 16:25:24,103,13,12
2022-04-12 16:36:58,106,19,13
2022-04-12 16:47:28,110,16,12
2022-04-12 17:07:12,112,14,16
2022-04-12 17:31:21,118,16,22
2022-04-12 17:42:21,116,24,29
2022-04-12 17:51:11,129,29,22
2022-04-12 18:06:55,147,33,21
2022-04-12 18:42:22,131,28,27
2022-04-12 18:55:06,116,50,26
2022-04-12 19:00:53,115,56,27
2022-04-12 19:10:45,108,51,33
2022-04-12 19:33:04,93,45,44
2022-04-12 19:47:21,100,45,39
2022-04-12 19:50:51,100,45,39
2022-04-12 20:07:53,112,27,44
2022-04-12 20:33:10,48,18,34
2022-04-12 20:43:56,43,16,34
2022-04-12 20:52:30,34,10,23
2022-04-12 21:04:36,35,0,1
2022-04-12 21:21:58,3,0,0
2022-04-12 21:35:12,3,0,0
2022-04-12 21:48:05,3,0,0
2022-04-12 22:08:20,3,0,0
2022-04-12 22:28:24,3,0,0
2022-04-12 22:38:45,3,0,0
2022-04-12 22:47:23,3,0,0
