dt,pool,aqua,wellness
2023-02-01 05:07:53,0,0,0
2023-02-01 05:28:53,0,0,0
2023-02-01 05:38:41,0,0,0
2023-02-01 05:47:34,0,0,0
2023-02-01 06:06:41,24,0,0
2023-02-01 06:23:41,42,0,0
2023-02-01 06:34:51,48,0,0
2023-02-01 06:47:47,56,0,0
2023-02-01 07:08:56,50,0,0
2023-02-01 07:29:43,27,0,0
2023-02-01 07:39:08,29,0,0
2023-02-01 07:47:35,24,0,0
2023-02-01 08:06:24,25,0,0
2023-02-01 08:21:43,25,0,0
2023-02-01 08:35:21,19,0,0
2023-02-01 08:47:22,15,0,0
2023-02-01 09:08:41,33,0,0
2023-02-01 09:29:14,42,0,0
2023-02-01 09:38:37,46,0,0
2023-02-01 09:47:33,49,0,0
2023-02-01 10:06:52,62,5,11
2023-02-01 10:23:51,69,15,18
2023-02-01 10:35:12,56,17,23
2023-02-01 10:47:46,53,17,24
2023-02-01 11:07:05,58,14,26
2023-02-01 11:27:44,49,18,22
2023-02-01 11:37:01,42,20,21
2023-02-01 11:47:35,57,15,14
2023-02-01 12:04:54,64,17,9
2023-02-01 12:20:47,61,13,17
2023-02-01 12:34:47,46,14,20
2023-02-01 12:47:34,48,10,20
2023-02-01 13:11:51,50,5,29
2023-02-01 13:47:16,58,11,20
2023-02-01 13:56:47,57,11,21
2023-02-01 14:03:08,63,7,19
2023-02-01 14:15:27,80,7,16
2023-02-01 14:29:12,83,9,15
2023-02-01 14:37:02,76,10,17
2023-02-01 14:47:30,91,8,14
2023-02-01 15:06:15,105,13,14
2023-02-01 15:23:47,85,16,14
2023-02-01 15:35:01,90,17,17
2023-02-01 15:47:24,99,16,21
2023-02-01 16:06:23,125,23,18
2023-02-01 16:25:17,123,28,24
2023-02-01 16:35:59,127,29,25
2023-02-01 16:47:40,129,42,28
2023-02-01 17:07:39,138,44,34
2023-02-01 17:32:50,120,46,38
