dt,pool,aqua,wellness
2023-04-08 05:59:42,0,0,0
2023-04-08 06:19:40,0,0,0
2023-04-08 06:32:28,0,0,0
2023-04-08 06:46:30,0,0,0
2023-04-08 06:59:51,0,0,0
2023-04-08 07:17:47,0,0,0
2023-04-08 07:32:15,0,0,0
2023-04-08 07:46:20,0,0,0
2023-04-08 07:59:40,33,0,0
2023-04-08 08:19:49,34,0,0
2023-04-08 08:32:37,34,0,0
2023-04-08 08:46:31,34,0,0
2023-04-08 08:59:49,34,0,0
2023-04-08 09:16:52,79,4,3
2023-04-08 09:32:27,87,33,6
2023-04-08 09:46:21,121,52,9
2023-04-08 09:59:44,127,60,14
2023-04-08 10:19:36,153,90,20
2023-04-08 10:32:34,135,126,20
2023-04-08 10:46:36,136,141,14
2023-04-08 10:59:44,149,131,13
2023-04-08 11:17:26,140,132,17
2023-04-08 11:32:22,141,124,20
2023-04-08 11:46:24,146,131,20
2023-04-08 11:59:46,143,124,28
2023-04-08 12:18:35,132,131,25
2023-04-08 12:32:26,115,116,39
2023-04-08 12:46:21,138,98,39
2023-04-08 12:59:45,115,101,37
2023-04-08 13:16:18,113,105,28
2023-04-08 13:32:30,111,113,26
2023-04-08 13:46:25,88,120,30
2023-04-08 13:59:46,113,100,28
2023-04-08 14:21:00,123,129,36
2023-04-08 14:38:58,127,154,40
2023-04-08 14:50:09,140,161,34
2023-04-08 15:00:37,130,158,42
2023-04-08 15:19:08,146,176,45
2023-04-08 15:32:42,143,186,47
2023-04-08 15:46:23,177,176,47
2023-04-08 15:59:45,205,161,42
2023-04-08 16:17:27,215,146,36
2023-04-08 16:32:28,141,161,36
2023-04-08 16:46:24,142,151,38
2023-04-08 16:59:53,143,129,41
2023-04-08 17:17:57,146,122,45
2023-04-08 17:32:31,132,135,42
2023-04-08 17:46:26,156,116,41
2023-04-08 17:59:41,143,103,36
2023-04-08 18:19:45,146,105,40
