dt,pool,aqua,wellness
2023-04-25 05:59:50,30,0,0
2023-04-25 06:19:42,64,0,0
2023-04-25 06:32:54,70,0,0
2023-04-25 06:46:19,77,0,0
2023-04-25 06:59:56,80,0,0
2023-04-25 07:18:34,60,0,0
2023-04-25 07:32:23,45,0,0
2023-04-25 07:46:36,35,0,0
2023-04-25 07:59:53,30,0,0
2023-04-25 08:20:04,28,0,0
2023-04-25 08:33:09,30,0,0
2023-04-25 08:46:26,28,0,0
2023-04-25 08:59:45,27,0,0
2023-04-25 09:17:48,25,0,0
2023-04-25 09:32:27,27,0,0
2023-04-25 09:46:21,32,0,0
2023-04-25 10:00:01,40,0,0
2023-04-25 10:20:00,41,6,0
2023-04-25 10:33:26,62,12,0
2023-04-25 10:46:31,59,12,0
2023-04-25 10:59:42,65,7,0
2023-04-25 11:18:51,58,15,0
2023-04-25 11:32:31,61,16,0
2023-04-25 11:46:24,74,5,0
2023-04-25 11:59:57,59,11,1
2023-04-25 12:19:28,52,12,4
2023-04-25 12:32:57,49,9,4
2023-04-25 12:46:31,47,3,5
2023-04-25 12:59:45,50,2,8
2023-04-25 13:17:10,34,9,9
2023-04-25 13:32:30,26,19,8
2023-04-25 13:46:27,42,23,7
2023-04-25 13:59:44,38,28,8
2023-04-25 14:21:19,50,20,5
2023-04-25 14:40:25,59,14,5
2023-04-25 14:51:43,71,5,7
2023-04-25 15:02:09,62,6,9
2023-04-25 15:19:48,68,12,11
2023-04-25 15:32:27,82,13,13
2023-04-25 15:46:26,80,16,15
2023-04-25 15:59:44,104,16,16
2023-04-25 16:18:39,93,28,14
2023-04-25 16:32:44,107,31,13
2023-04-25 16:46:37,117,42,16
2023-04-25 16:59:51,130,38,16
2023-04-25 17:19:09,143,28,23
2023-04-25 17:32:34,113,30,29
2023-04-25 17:46:24,130,24,28
2023-04-25 17:59:44,163,14,28
2023-04-25 18:20:07,140,14,24
2023-04-25 18:34:59,122,11,24
2023-04-25 18:46:34,122,24,19
2023-04-25 18:59:43,109,40,18
2023-04-25 19:18:01,85,43,21
2023-04-25 19:32:26,92,44,19
2023-04-25 19:46:39,92,44,26
2023-04-25 19:59:43,119,18,24
2023-04-25 20:20:01,81,9,23
2023-04-25 20:32:44,60,2,18
2023-04-25 20:46:21,37,0,9
2023-04-25 20:59:43,25,0,5
2023-04-25 21:16:27,6,0,0
2023-04-25 21:32:28,6,0,0
2023-04-25 21:46:23,6,0,0
2023-04-25 21:59:43,6,0,0
2023-04-25 22:19:09,6,0,0
2023-04-25 22:32:37,6,0,0
