dt,pool,aqua,wellness
2026-01-16 05:37:43,0,0,0
2026-01-16 05:49:59,3,0,0
2026-01-16 05:55:55,9,0,0
2026-01-16 06:01:44,9,0,0
2026-01-16 06:22:28,45,0,0
2026-01-16 06:39:14,51,0,0
2026-01-16 06:46:35,50,0,0
2026-01-16 06:53:38,50,0,0
2026-01-16 07:30:12,34,0,0
2026-01-16 07:49:36,34,0,0
2026-01-16 07:55:16,33,0,0
2026-01-16 08:01:01,28,0,0
2026-01-16 08:22:20,21,0,0
2026-01-16 08:34:46,23,0,0
2026-01-16 08:43:24,20,0,0
2026-01-16 08:51:11,33,0,0
2026-01-16 09:26:33,61,0,0
2026-01-16 09:45:03,71,0,0
2026-01-16 09:51:25,72,0,0
2026-01-16 09:58:46,73,0,0
2026-01-16 10:23:58,61,16,0
2026-01-16 10:38:08,59,17,0
2026-01-16 10:46:24,59,22,0
2026-01-16 10:54:33,63,23,0
2026-01-16 11:20:31,62,18,0
2026-01-16 11:40:34,49,18,0
2026-01-16 11:47:19,49,18,0
2026-01-16 11:54:40,53,14,0
2026-01-16 12:17:15,47,15,12
2026-01-16 12:30:40,50,15,21
2026-01-16 12:39:57,46,19,22
2026-01-16 12:50:10,77,20,22
2026-01-16 13:38:48,82,31,30
2026-01-16 14:05:23,129,24,26
2026-01-16 14:10:59,139,26,26
2026-01-16 14:24:49,145,32,27
2026-01-16 14:35:32,138,35,27
2026-01-16 14:48:17,142,47,27
2026-01-16 14:53:35,142,51,27
2026-01-16 14:58:40,143,51,27
2026-01-16 15:20:33,134,49,26
2026-01-16 15:38:36,130,42,24
2026-01-16 15:47:13,148,24,20
2026-01-16 15:56:23,133,31,21
2026-01-16 16:20:56,132,42,27
2026-01-16 16:36:09,129,59,28
2026-01-16 16:44:26,142,62,27
2026-01-16 16:53:43,131,56,32
2026-01-16 17:24:42,122,57,36
2026-01-16 17:45:25,105,62,40
2026-01-16 17:52:23,110,54,40
2026-01-16 17:59:17,130,47,40
2026-01-16 18:21:44,98,63,38
2026-01-16 18:36:52,109,59,33
2026-01-16 18:45:56,111,51,33
2026-01-16 18:53:53,105,49,35
2026-01-16 19:28:43,109,49,40
2026-01-16 19:48:26,91,27,46
2026-01-16 19:54:06,103,20,42
2026-01-16 20:00:06,87,20,43
2026-01-16 20:17:59,70,11,35
2026-01-16 20:27:29,50,12,35
2026-01-16 20:35:55,41,12,32
2026-01-16 20:48:18,46,0,18
