dt,pool,aqua,wellness
2026-05-13 08:45:03,42,0,0
2026-05-13 09:23:56,47,0,0
2026-05-13 09:35:36,48,0,0
2026-05-13 09:39:56,48,0,0
2026-05-13 11:41:42,41,7,14
2026-05-13 12:07:08,44,14,7
2026-05-13 12:40:19,31,14,13
2026-05-13 13:03:14,52,11,12
2026-05-13 14:00:52,73,10,13
2026-05-13 14:31:09,81,13,23
2026-05-13 15:26:05,90,9,24
2026-05-13 15:34:16,96,7,23
2026-05-13 17:34:37,131,27,21
2026-05-13 17:40:57,131,24,23
2026-05-13 18:31:11,91,18,31
2026-05-13 18:37:59,95,19,33
2026-05-13 19:49:26,70,11,42
2026-05-13 19:58:34,75,9,44
