dt,pool,aqua,wellness
2018-01-13 06:00:05,0,0,0
2018-01-13 06:15:03,0,0,0
2018-01-13 06:30:04,0,0,0
2018-01-13 06:45:04,0,0,0
2018-01-13 07:00:04,0,0,0
2018-01-13 07:15:05,0,0,0
2018-01-13 07:30:04,0,0,0
2018-01-13 07:45:03,0,0,0
2018-01-13 08:00:07,0,0,0
2018-01-13 08:15:03,0,0,0
2018-01-13 08:30:04,0,0,0
2018-01-13 08:45:03,0,0,0
2018-01-13 09:00:06,11,0,0
2018-01-13 09:15:05,11,0,0
2018-01-13 09:30:03,11,0,0
2018-01-13 09:45:03,11,0,0
2018-01-13 10:00:04,11,0,0
2018-01-13 10:15:04,97,3,7
2018-01-13 10:30:04,91,59,11
2018-01-13 10:45:04,85,117,14
2018-01-13 11:00:04,95,156,18
2018-01-13 11:15:03,92,171,18
2018-01-13 11:30:04,125,163,21
2018-01-13 11:45:05,143,169,27
2018-01-13 12:00:04,161,156,25
2018-01-13 12:15:04,117,167,31
2018-01-13 12:30:05,115,135,43
2018-01-13 12:45:04,121,114,47
2018-01-13 13:00:06,109,108,47
2018-01-13 13:15:04,108,107,50
2018-01-13 13:30:04,112,112,49
2018-01-13 13:45:04,108,126,47
2018-01-13 14:00:04,114,121,50
2018-01-13 14:15:04,102,169,45
2018-01-13 14:30:04,121,194,51
2018-01-13 14:45:03,133,216,54
2018-01-13 15:00:03,137,224,54
2018-01-13 15:15:03,174,219,48
2018-01-13 15:30:03,155,270,41
2018-01-13 15:45:03,199,259,41
2018-01-13 16:00:04,166,256,45
2018-01-13 16:15:03,151,251,32
2018-01-13 16:30:04,179,214,27
2018-01-13 16:45:03,203,181,22
2018-01-13 17:00:04,206,157,31
2018-01-13 17:15:04,226,136,36
2018-01-13 17:30:04,230,122,39
2018-01-13 17:45:04,223,130,45
2018-01-13 18:00:04,202,135,46
2018-01-13 18:15:03,191,153,57
2018-01-13 18:30:04,201,158,60
2018-01-13 18:45:04,203,159,60
2018-01-13 19:00:05,209,157,57
2018-01-13 19:15:03,173,154,60
2018-01-13 19:30:05,163,140,51
2018-01-13 19:45:04,153,125,49
2018-01-13 20:00:05,145,98,54
2018-01-13 20:15:04,134,82,54
2018-01-13 20:30:04,132,65,54
2018-01-13 20:45:04,122,59,45
2018-01-13 21:00:05,113,44,34
2018-01-13 21:15:03,96,27,32
2018-01-13 21:30:04,95,24,16
2018-01-13 21:45:04,55,22,0
