dt,pool,aqua,wellness
2021-12-29 05:00:33,0,0,0
2021-12-29 05:43:01,0,0,0
2021-12-29 05:47:18,0,0,0
2021-12-29 05:58:28,0,0,0
2021-12-29 06:04:51,0,0,0
2021-12-29 06:28:57,0,0,0
2021-12-29 06:33:36,0,0,0
2021-12-29 06:49:51,0,0,0
2021-12-29 07:00:57,0,0,0
2021-12-29 07:37:07,0,0,0
2021-12-29 07:43:16,0,0,0
2021-12-29 07:55:40,0,0,0
2021-12-29 08:00:48,0,0,0
2021-12-29 08:27:08,0,0,0
2021-12-29 08:30:43,0,0,0
2021-12-29 08:50:02,0,0,0
2021-12-29 09:00:24,11,0,0
2021-12-29 09:36:08,73,23,1
2021-12-29 09:40:48,73,23,1
2021-12-29 09:52:21,74,37,2
2021-12-29 10:00:39,80,50,3
2021-12-29 10:30:48,74,142,8
2021-12-29 10:36:37,90,149,8
2021-12-29 10:49:46,92,170,7
2021-12-29 11:00:47,131,162,11
2021-12-29 11:33:22,110,200,17
2021-12-29 11:38:16,124,181,19
2021-12-29 11:49:58,123,169,20
2021-12-29 12:00:26,102,159,24
2021-12-29 12:26:41,110,131,35
2021-12-29 12:31:12,119,120,37
2021-12-29 12:49:57,109,100,38
2021-12-29 13:00:56,115,91,33
2021-12-29 13:49:09,89,117,47
2021-12-29 13:54:34,87,131,45
2021-12-29 14:07:00,112,127,44
2021-12-29 14:13:26,109,142,46
2021-12-29 14:34:16,137,165,52
2021-12-29 14:38:38,149,177,57
2021-12-29 14:49:47,133,206,60
2021-12-29 15:00:31,144,213,60
2021-12-29 15:27:47,157,208,57
2021-12-29 15:32:41,150,221,56
2021-12-29 15:50:04,169,219,51
2021-12-29 16:00:22,168,204,56
2021-12-29 16:33:14,165,167,51
2021-12-29 16:39:08,178,146,49
2021-12-29 16:52:42,152,146,47
2021-12-29 17:00:38,150,149,42
2021-12-29 17:50:43,154,111,39
2021-12-29 17:57:55,147,106,40
2021-12-29 18:07:15,150,92,47
2021-12-29 18:13:19,157,74,45
2021-12-29 18:38:25,102,91,48
2021-12-29 18:42:25,106,89,52
