dt,pool,aqua,wellness
2021-12-21 05:00:23,0,0,0
2021-12-21 05:42:23,0,0,0
2021-12-21 05:47:26,0,0,0
2021-12-21 05:58:34,9,0,0
2021-12-21 06:05:13,18,0,0
2021-12-21 06:29:01,41,0,0
2021-12-21 06:33:26,46,0,0
2021-12-21 06:50:08,44,0,0
2021-12-21 07:00:32,39,0,0
2021-12-21 07:37:06,20,0,0
2021-12-21 07:43:12,20,0,0
2021-12-21 07:55:31,19,0,0
2021-12-21 08:00:42,22,0,0
2021-12-21 08:28:38,22,0,0
2021-12-21 08:33:18,23,0,0
2021-12-21 08:54:36,13,0,0
2021-12-21 09:00:42,15,0,0
2021-12-21 09:36:29,17,0,0
2021-12-21 09:41:07,17,0,0
2021-12-21 09:52:46,16,0,0
2021-12-21 10:00:42,13,0,0
2021-12-21 10:31:07,25,0,0
2021-12-21 10:36:37,25,0,0
2021-12-21 10:49:53,28,0,0
2021-12-21 11:00:56,33,0,0
2021-12-21 11:33:42,31,0,0
2021-12-21 11:38:40,33,0,0
2021-12-21 11:50:16,30,0,0
2021-12-21 12:00:46,23,0,0
2021-12-21 12:26:52,24,0,0
2021-12-21 12:31:21,25,0,0
2021-12-21 12:50:09,22,0,0
2021-12-21 13:00:42,22,0,0
2021-12-21 13:49:24,34,0,0
2021-12-21 13:55:00,39,0,0
2021-12-21 14:07:34,31,15,10
2021-12-21 14:13:56,24,23,12
2021-12-21 14:34:37,27,27,19
2021-12-21 14:39:05,26,27,19
2021-12-21 14:49:54,50,30,19
2021-12-21 15:00:48,49,38,22
2021-12-21 15:28:02,64,36,23
2021-12-21 15:33:17,66,36,21
2021-12-21 15:54:28,85,34,23
2021-12-21 16:01:00,80,30,22
