dt,pool,aqua,wellness
2022-02-23 05:00:43,0,0,0
2022-02-23 05:37:08,0,0,0
2022-02-23 05:42:15,0,0,0
2022-02-23 05:53:08,0,0,0
2022-02-23 06:00:32,4,0,0
2022-02-23 06:25:51,33,0,0
2022-02-23 06:30:47,34,0,0
2022-02-23 06:49:54,38,0,0
2022-02-23 07:01:23,43,0,0
2022-02-23 07:34:23,44,0,0
2022-02-23 07:40:14,41,0,0
2022-02-23 07:51:45,32,0,0
2022-02-23 08:01:49,32,0,0
2022-02-23 08:26:19,24,0,0
2022-02-23 08:30:55,25,0,0
2022-02-23 08:49:50,27,0,0
2022-02-23 09:00:27,35,0,0
2022-02-23 09:31:59,38,0,0
2022-02-23 09:38:00,40,0,0
2022-02-23 09:49:57,57,0,0
2022-02-23 10:00:28,83,0,8
2022-02-23 10:24:27,64,51,24
2022-02-23 10:30:53,76,49,29
2022-02-23 10:49:56,76,63,29
2022-02-23 11:00:41,66,74,30
2022-02-23 11:32:04,66,86,23
2022-02-23 11:36:00,66,86,23
2022-02-23 11:49:53,79,70,20
2022-02-23 12:00:31,87,60,15
2022-02-23 12:24:50,54,60,22
2022-02-23 12:30:51,49,62,22
2022-02-23 12:49:58,57,66,28
2022-02-23 13:07:20,57,59,29
2022-02-23 13:46:32,48,52,24
2022-02-23 13:51:49,59,51,22
2022-02-23 14:02:26,79,40,23
2022-02-23 14:10:37,84,38,21
2022-02-23 14:30:36,59,46,18
2022-02-23 14:36:04,62,46,18
2022-02-23 14:49:50,66,37,22
2022-02-23 15:00:40,80,34,21
2022-02-23 15:26:20,81,37,21
2022-02-23 15:32:23,78,41,22
2022-02-23 15:49:58,95,44,20
2022-02-23 16:00:28,129,50,20
2022-02-23 16:36:16,129,64,34
2022-02-23 16:41:22,129,64,34
2022-02-23 16:50:56,145,55,36
2022-02-23 17:00:54,159,54,38
