dt,pool,aqua,wellness
2018-06-09 15:15:03,77,82,2
2018-06-09 15:30:04,58,100,7
2018-06-09 15:45:04,66,109,7
2018-06-09 16:00:04,51,114,8
2018-06-09 16:15:03,68,125,8
2018-06-09 16:30:03,55,141,12
2018-06-09 16:45:05,78,122,7
2018-06-09 17:00:03,67,124,9
2018-06-09 17:15:04,74,113,10
2018-06-09 17:30:04,59,119,15
2018-06-09 17:45:04,57,122,16
2018-06-09 18:00:04,68,105,15
2018-06-09 18:15:03,76,87,13
2018-06-09 18:30:05,64,73,12
2018-06-09 18:45:04,48,65,9
2018-06-09 19:00:04,24,63,6
2018-06-09 19:15:03,49,47,7
2018-06-09 19:30:04,48,40,12
2018-06-09 19:45:04,41,44,12
2018-06-09 20:00:04,44,39,12
2018-06-09 20:15:03,36,35,12
2018-06-09 20:30:04,25,34,15
2018-06-09 20:45:04,27,32,12
2018-06-09 21:00:06,26,21,11
2018-06-09 21:15:03,24,16,10
2018-06-09 21:30:03,28,4,0
2018-06-09 21:45:03,16,0,0
