dt,pool,aqua,wellness
2019-10-08 06:00:02,22,0,0
2019-10-08 06:15:02,45,0,0
2019-10-08 06:30:02,47,0,0
2019-10-08 06:45:03,57,0,0
2019-10-08 07:00:03,57,0,0
2019-10-08 07:15:02,50,0,0
2019-10-08 07:30:02,39,0,0
2019-10-08 07:45:02,29,0,0
2019-10-08 08:00:03,28,0,0
2019-10-08 08:15:02,30,0,0
2019-10-08 08:30:03,31,0,0
2019-10-08 08:45:03,25,0,0
2019-10-08 09:00:02,27,0,0
2019-10-08 09:15:03,20,0,0
2019-10-08 09:30:03,17,0,0
2019-10-08 09:45:02,14,0,0
2019-10-08 10:00:03,17,0,0
2019-10-08 10:15:02,22,3,0
2019-10-08 10:30:02,30,7,0
2019-10-08 10:45:03,35,11,0
2019-10-08 11:00:03,36,12,0
2019-10-08 11:15:02,40,16,0
2019-10-08 11:30:04,41,15,0
2019-10-08 11:45:03,36,13,0
2019-10-08 12:00:03,38,11,0
2019-10-08 12:15:02,34,13,5
2019-10-08 12:30:02,29,9,9
2019-10-08 12:45:03,32,4,9
2019-10-08 13:00:03,34,4,9
2019-10-08 13:15:02,48,12,9
2019-10-08 13:30:02,42,32,9
2019-10-08 13:45:02,35,38,12
2019-10-08 14:00:03,35,42,9
2019-10-08 14:15:02,57,21,10
2019-10-08 14:30:02,52,17,10
2019-10-08 14:45:02,36,16,11
2019-10-08 15:00:02,39,15,12
2019-10-08 15:15:02,37,13,12
2019-10-08 15:30:02,44,14,13
2019-10-08 15:45:03,70,17,16
2019-10-08 16:00:03,92,14,17
2019-10-08 16:15:03,96,18,19
2019-10-08 16:30:04,92,20,20
2019-10-08 16:45:02,115,20,16
2019-10-08 17:00:02,123,21,22
2019-10-08 17:15:02,140,21,22
2019-10-08 17:30:03,133,33,21
2019-10-08 17:45:03,138,36,21
2019-10-08 18:00:02,162,30,22
2019-10-08 18:15:02,152,29,21
2019-10-08 18:30:03,103,36,27
2019-10-08 18:45:02,119,26,32
2019-10-08 19:00:03,124,30,33
2019-10-08 19:15:03,107,22,41
2019-10-08 19:30:02,95,20,41
2019-10-08 19:45:02,102,23,45
2019-10-08 20:00:03,116,8,45
2019-10-08 20:15:02,87,2,41
2019-10-08 20:30:03,54,0,39
2019-10-08 20:45:03,37,0,21
2019-10-08 21:00:04,23,0,11
2019-10-08 21:15:02,5,0,0
2019-10-08 21:30:02,4,0,0
2019-10-08 21:45:02,4,0,0
