dt,pool,aqua,wellness
2024-10-25 06:19:37,42,0,0
2024-10-25 06:33:11,45,0,0
2024-10-25 06:41:32,46,0,0
2024-10-25 06:50:19,48,0,0
2024-10-25 07:15:34,46,0,0
2024-10-25 07:31:18,32,0,0
2024-10-25 07:39:31,35,0,0
2024-10-25 07:48:11,29,0,0
2024-10-25 08:20:29,29,0,0
2024-10-25 08:35:19,22,0,0
2024-10-25 08:43:27,22,0,0
2024-10-25 08:50:58,23,0,0
2024-10-25 09:14:01,23,0,0
2024-10-25 09:26:27,26,0,0
2024-10-25 09:35:53,27,0,0
2024-10-25 09:48:17,25,0,0
2024-10-25 10:18:58,20,4,0
2024-10-25 10:32:20,23,5,0
2024-10-25 10:41:17,23,5,0
2024-10-25 10:50:22,38,6,0
2024-10-25 11:15:54,50,7,0
2024-10-25 11:28:35,50,10,0
2024-10-25 11:36:28,49,11,0
2024-10-25 11:48:07,58,12,0
2024-10-25 12:15:25,37,9,7
2024-10-25 12:32:10,32,10,8
2024-10-25 12:40:06,34,8,10
2024-10-25 12:48:24,32,8,12
2024-10-25 13:12:16,31,20,14
2024-10-25 13:23:00,40,17,13
2024-10-25 13:34:57,39,19,11
2024-10-25 13:48:30,48,16,12
2024-10-25 14:28:33,79,13,14
2024-10-25 14:49:34,71,15,13
2024-10-25 14:57:30,73,15,14
2024-10-25 15:04:11,76,15,14
2024-10-25 15:21:54,90,17,15
