dt,pool,aqua,wellness
2024-10-30 05:18:01,0,0,0
2024-10-30 05:31:35,0,0,0
2024-10-30 05:40:19,0,0,0
2024-10-30 05:49:18,0,0,0
2024-10-30 06:14:55,29,0,0
2024-10-30 06:30:34,35,0,0
2024-10-30 06:38:57,35,0,0
2024-10-30 07:39:15,54,0,0
2024-10-30 07:43:47,56,0,0
2024-10-30 07:51:06,70,0,0
2024-10-30 08:13:58,69,0,0
2024-10-30 08:25:58,63,0,0
2024-10-30 08:35:44,68,0,0
2024-10-30 08:48:33,73,0,0
2024-10-30 09:20:39,76,0,0
2024-10-30 09:35:39,87,0,0
2024-10-30 09:43:55,100,0,0
2024-10-30 09:53:09,115,0,0
2024-10-30 10:15:35,155,44,11
2024-10-30 10:28:17,159,88,13
2024-10-30 10:37:13,93,143,16
2024-10-30 10:48:23,76,177,18
2024-10-30 11:16:17,103,155,18
2024-10-30 11:33:02,84,167,19
2024-10-30 11:41:00,86,171,16
2024-10-30 11:48:29,96,163,12
2024-10-30 12:12:11,129,85,14
2024-10-30 12:22:46,124,81,15
2024-10-30 12:34:58,100,86,18
2024-10-30 12:48:17,88,85,21
2024-10-30 13:29:24,71,115,14
2024-10-30 13:50:27,68,113,15
2024-10-30 13:58:37,66,114,15
2024-10-30 14:04:58,73,114,13
2024-10-30 14:22:43,106,99,16
2024-10-30 14:32:29,76,102,17
2024-10-30 14:39:44,87,103,19
2024-10-30 14:48:18,99,107,19
2024-10-30 15:13:54,90,113,19
2024-10-30 15:30:02,90,116,22
2024-10-30 15:39:12,110,114,23
2024-10-30 15:48:41,106,123,24
2024-10-30 16:15:46,121,108,25
2024-10-30 16:29:02,128,98,25
2024-10-30 16:37:47,151,81,24
2024-10-30 16:48:15,151,76,26
2024-10-30 17:18:34,128,93,28
2024-10-30 17:34:11,111,77,29
2024-10-30 17:44:54,113,67,28
2024-10-30 17:52:52,113,63,31
2024-10-30 18:13:19,123,46,33
2024-10-30 18:28:22,102,43,45
2024-10-30 18:37:15,113,30,51
2024-10-30 18:48:02,104,17,56
2024-10-30 19:20:08,100,6,57
2024-10-30 19:34:52,71,8,53
2024-10-30 19:42:56,61,9,47
2024-10-30 19:50:33,55,11,50
2024-10-30 20:12:40,54,12,33
2024-10-30 20:22:53,47,7,29
2024-10-30 20:35:05,41,3,18
2024-10-30 20:48:35,31,1,13
2024-10-30 21:15:37,8,1,0
