dt,pool,aqua,wellness
2025-10-11 06:18:07,0,0,0
2025-10-11 06:30:44,0,0,0
2025-10-11 06:38:34,0,0,0
2025-10-11 06:48:04,0,0,0
2025-10-11 07:14:04,0,0,0
2025-10-11 07:28:29,0,0,0
2025-10-11 07:36:34,0,0,0
2025-10-11 07:48:04,5,0,0
2025-10-11 08:21:05,10,0,0
2025-10-11 08:35:59,10,0,0
2025-10-11 08:42:54,10,0,0
2025-10-11 08:49:54,10,0,0
2025-10-11 09:13:35,34,5,4
2025-10-11 09:23:48,25,12,6
2025-10-11 09:34:23,34,12,8
2025-10-11 09:48:15,46,14,10
2025-10-11 10:18:28,51,50,11
2025-10-11 10:31:44,52,64,12
2025-10-11 10:39:49,34,67,16
2025-10-11 10:48:55,38,64,19
2025-10-11 11:14:12,54,68,18
2025-10-11 11:25:23,55,66,16
2025-10-11 11:34:03,66,62,12
2025-10-11 11:48:29,61,60,8
2025-10-11 12:14:41,58,45,5
2025-10-11 12:29:24,52,44,4
2025-10-11 12:36:44,52,46,3
2025-10-11 12:48:26,51,48,6
2025-10-11 13:11:29,53,55,10
2025-10-11 13:21:36,34,62,13
2025-10-11 13:35:05,31,67,13
2025-10-11 13:48:17,44,72,13
2025-10-11 14:28:52,61,77,11
2025-10-11 14:49:53,78,80,24
2025-10-11 14:55:52,73,90,25
2025-10-11 15:01:44,93,87,27
2025-10-11 15:18:50,84,116,31
2025-10-11 15:28:06,83,110,35
2025-10-11 15:35:55,89,106,32
2025-10-11 15:48:25,81,117,30
2025-10-11 16:12:11,86,135,31
2025-10-11 16:25:18,99,124,31
2025-10-11 16:34:52,100,114,30
2025-10-11 16:48:20,94,118,25
2025-10-11 17:13:23,79,95,26
2025-10-11 17:24:34,67,94,29
2025-10-11 17:34:18,72,100,27
2025-10-11 17:48:17,73,82,28
2025-10-11 18:16:42,92,61,31
2025-10-11 18:30:36,73,65,36
2025-10-11 18:38:26,68,67,34
2025-10-11 18:48:07,73,52,43
2025-10-11 19:11:39,64,38,38
2025-10-11 19:24:06,59,31,33
2025-10-11 19:34:43,51,31,30
2025-10-11 19:48:10,58,21,24
2025-10-11 20:18:56,39,14,24
2025-10-11 20:32:44,38,6,19
2025-10-11 20:39:47,34,6,17
2025-10-11 20:48:10,26,0,13
2025-10-11 21:10:54,5,0,0
2025-10-11 21:20:03,5,0,0
2025-10-11 21:34:19,5,0,0
2025-10-11 21:48:20,5,0,0
2025-10-11 22:15:08,0,0,0
2025-10-11 22:26:38,0,0,0
2025-10-11 22:35:26,0,0,0
