dt,pool,aqua,wellness
2017-05-01 09:00:03,26,0,0
2017-05-01 09:15:08,26,0,0
2017-05-01 09:30:03,26,0,0
2017-05-01 09:45:03,26,0,0
2017-05-01 10:00:03,26,0,0
2017-05-01 10:15:03,52,9,4
2017-05-01 10:30:03,66,42,5
2017-05-01 10:45:03,58,69,10
2017-05-01 11:00:03,61,71,12
2017-05-01 11:15:03,62,75,12
2017-05-01 11:30:04,72,70,16
2017-05-01 11:45:03,53,81,16
2017-05-01 12:00:02,71,66,11
2017-05-01 12:15:04,70,57,7
2017-05-01 12:30:03,48,51,8
2017-05-01 12:45:03,44,46,6
2017-05-01 13:00:04,52,15,12
2017-05-01 13:15:03,40,21,12
2017-05-01 13:30:03,31,26,17
2017-05-01 14:00:04,53,28,23
2017-05-01 14:15:03,54,34,15
2017-05-01 14:30:04,61,36,11
2017-05-01 14:45:03,61,44,12
2017-05-01 15:00:03,86,46,14
2017-05-01 15:15:04,85,52,10
2017-05-01 15:30:03,73,59,11
2017-05-01 15:45:03,77,55,10
2017-05-01 16:00:03,86,55,12
2017-05-01 16:15:05,89,59,13
2017-05-01 16:30:04,84,60,15
2017-05-01 16:45:03,76,48,14
2017-05-01 17:00:07,65,51,21
2017-05-01 17:15:03,81,42,20
2017-05-01 17:30:03,79,38,21
2017-05-01 17:45:03,89,43,21
2017-05-01 18:00:04,90,37,22
2017-05-01 18:15:03,91,41,18
2017-05-01 18:30:03,84,47,19
2017-05-01 18:45:03,95,44,22
2017-05-01 19:00:04,100,21,29
2017-05-01 19:15:03,85,19,25
2017-05-01 19:30:04,83,15,26
2017-05-01 19:45:04,61,12,31
2017-05-01 20:00:04,36,14,33
2017-05-01 20:15:03,52,6,28
2017-05-01 20:30:03,53,4,25
2017-05-01 20:45:03,47,4,22
2017-05-01 21:00:04,48,0,15
2017-05-01 21:15:03,33,2,10
2017-05-01 21:30:04,15,0,5
2017-05-01 21:45:04,6,0,0
