dt,pool,aqua,wellness
2018-08-26 06:00:02,0,0,0
2018-08-26 06:15:02,0,0,0
2018-08-26 06:30:03,0,0,0
2018-08-26 06:45:03,0,0,0
2018-08-26 07:00:04,0,0,0
2018-08-26 07:15:02,0,0,0
2018-08-26 07:30:02,0,0,0
2018-08-26 07:45:02,0,0,0
2018-08-26 08:00:03,0,0,0
2018-08-26 08:15:04,0,0,0
2018-08-26 08:30:04,0,0,0
2018-08-26 08:45:04,0,0,0
2018-08-26 09:00:03,0,0,0
2018-08-26 09:15:03,0,0,0
2018-08-26 09:30:03,0,0,0
2018-08-26 09:45:03,0,0,0
2018-08-26 10:00:03,0,0,0
2018-08-26 10:15:03,44,8,15
2018-08-26 10:30:03,50,34,17
2018-08-26 10:45:03,52,61,21
2018-08-26 11:00:03,58,73,21
2018-08-26 11:15:03,51,78,25
2018-08-26 11:30:03,47,83,13
2018-08-26 11:45:04,64,74,10
2018-08-26 12:00:03,60,70,7
2018-08-26 12:15:03,56,58,12
2018-08-26 12:30:03,42,54,14
2018-08-26 12:45:03,48,51,16
2018-08-26 13:00:05,40,51,15
2018-08-26 13:15:03,55,47,15
2018-08-26 13:30:03,39,56,14
2018-08-26 13:45:03,50,48,17
2018-08-26 14:00:04,65,56,15
2018-08-26 14:15:04,63,73,12
2018-08-26 14:30:03,65,79,14
2018-08-26 14:45:03,54,93,14
2018-08-26 15:00:03,71,89,14
2018-08-26 15:15:02,60,100,14
2018-08-26 15:30:03,67,98,15
2018-08-26 15:45:02,67,102,15
2018-08-26 16:00:03,63,102,14
2018-08-26 16:15:03,74,87,15
2018-08-26 16:30:04,64,75,19
2018-08-26 16:45:03,57,85,19
2018-08-26 17:00:03,72,83,16
2018-08-26 17:15:03,69,86,18
2018-08-26 17:30:03,80,61,21
2018-08-26 17:45:03,73,62,25
2018-08-26 18:00:02,70,60,22
2018-08-26 18:15:02,57,67,25
2018-08-26 18:30:03,71,51,23
2018-08-26 18:45:03,65,43,26
2018-08-26 19:00:03,75,34,23
2018-08-26 19:15:04,85,34,26
2018-08-26 19:30:03,54,47,28
2018-08-26 19:45:03,48,45,34
2018-08-26 20:00:03,48,42,35
2018-08-26 20:15:03,39,38,43
2018-08-26 20:30:03,54,25,39
2018-08-26 20:45:03,33,25,34
2018-08-26 21:00:05,34,15,26
2018-08-26 21:15:03,44,7,12
2018-08-26 21:30:03,32,0,1
2018-08-26 21:45:03,12,0,0
