dt,pool,aqua,wellness
2025-03-24 05:19:02,0,0,0
2025-03-24 05:33:01,0,0,0
2025-03-24 05:41:44,0,0,0
2025-03-24 05:50:20,2,0,0
2025-03-24 06:15:50,45,0,0
2025-03-24 06:30:34,48,0,0
2025-03-24 06:38:50,48,0,0
2025-03-24 06:48:19,49,0,0
2025-03-24 07:22:35,46,0,0
2025-03-24 07:37:40,43,0,0
2025-03-24 07:45:37,45,0,0
2025-03-24 07:52:16,45,0,0
2025-03-24 08:15:52,25,0,0
2025-03-24 08:28:26,17,0,0
2025-03-24 08:36:27,14,0,0
2025-03-24 08:48:05,13,0,0
2025-03-24 09:20:50,16,0,0
2025-03-24 09:35:16,25,0,0
2025-03-24 09:43:35,28,0,0
2025-03-24 09:52:19,27,0,0
2025-03-24 10:17:49,32,12,0
2025-03-24 10:30:02,45,13,0
2025-03-24 10:38:31,41,16,0
2025-03-24 10:48:14,46,16,0
2025-03-24 11:17:19,44,14,0
2025-03-24 11:34:20,52,13,0
2025-03-24 11:42:09,52,6,0
2025-03-24 11:49:39,50,5,0
2025-03-24 12:13:08,45,6,6
2025-03-24 12:24:15,38,6,7
2025-03-24 12:35:03,32,7,10
2025-03-24 12:48:21,43,11,11
2025-03-24 13:32:06,45,25,11
2025-03-24 13:54:11,57,12,7
2025-03-24 14:01:36,44,11,10
2025-03-24 14:13:56,36,9,10
2025-03-24 14:25:22,38,9,10
2025-03-24 14:36:04,42,9,17
2025-03-24 14:42:34,48,9,15
2025-03-24 14:48:51,58,7,14
2025-03-24 15:15:22,82,6,16
2025-03-24 15:32:03,86,16,19
2025-03-24 15:41:39,99,19,14
2025-03-24 15:50:00,104,20,18
2025-03-24 16:17:09,89,22,27
