dt,pool,aqua,wellness
2025-03-31 06:19:04,31,0,0
2025-03-31 06:32:48,40,0,0
2025-03-31 06:41:28,41,0,0
2025-03-31 06:50:05,40,0,0
2025-03-31 07:16:08,45,0,0
2025-03-31 07:31:07,35,0,0
2025-03-31 07:39:33,37,0,0
2025-03-31 07:48:09,38,0,0
2025-03-31 08:22:51,30,0,0
2025-03-31 08:38:56,26,0,0
2025-03-31 08:46:21,26,0,0
2025-03-31 08:52:42,24,0,0
2025-03-31 09:15:59,30,0,0
2025-03-31 09:27:34,30,0,0
2025-03-31 09:36:19,35,0,0
2025-03-31 09:48:19,36,0,0
2025-03-31 10:22:04,33,0,0
2025-03-31 10:36:20,43,0,0
2025-03-31 10:44:47,43,0,0
