dt,pool,aqua,wellness
2018-03-07 06:00:04,4,0,0
2018-03-07 06:15:03,12,0,0
2018-03-07 06:30:04,18,0,0
2018-03-07 06:45:04,24,0,0
2018-03-07 07:00:05,26,0,0
2018-03-07 07:15:03,33,0,0
2018-03-07 07:30:04,39,0,0
2018-03-07 07:45:03,43,0,0
2018-03-07 08:00:06,40,0,0
2018-03-07 08:15:04,40,0,0
2018-03-07 08:30:04,40,0,0
2018-03-07 08:45:03,39,0,0
2018-03-07 09:00:05,37,0,0
2018-03-07 09:15:03,33,0,0
2018-03-07 09:30:04,31,0,0
2018-03-07 09:45:04,25,0,0
2018-03-07 10:00:08,36,0,0
2018-03-07 10:15:04,42,24,18
2018-03-07 10:30:04,44,47,20
2018-03-07 10:45:04,49,53,22
2018-03-07 11:00:05,65,49,20
2018-03-07 11:15:05,63,48,19
2018-03-07 11:30:05,55,53,20
2018-03-07 11:45:03,53,55,21
2018-03-07 12:00:05,40,66,11
2018-03-07 12:15:05,47,61,12
2018-03-07 12:30:06,32,64,11
2018-03-07 12:45:04,48,62,10
2018-03-07 13:00:05,44,62,11
2018-03-07 13:15:04,42,65,11
2018-03-07 13:30:05,44,69,11
2018-03-07 13:45:04,59,55,9
2018-03-07 14:00:05,78,36,10
2018-03-07 14:15:04,61,38,9
2018-03-07 14:30:04,61,34,9
2018-03-07 14:45:04,57,34,13
2018-03-07 15:00:06,57,32,14
2018-03-07 15:15:03,61,25,14
2018-03-07 15:30:05,59,17,14
2018-03-07 15:45:05,74,17,18
