dt,pool,aqua,wellness
2018-03-03 06:00:05,0,0,0
2018-03-03 06:15:03,0,0,0
2018-03-03 06:30:04,0,0,0
2018-03-03 06:45:04,0,0,0
2018-03-03 07:00:05,0,0,0
2018-03-03 07:15:04,0,0,0
2018-03-03 07:30:04,0,0,0
2018-03-03 07:45:04,3,0,0
2018-03-03 08:00:04,5,0,0
2018-03-03 08:15:04,5,0,0
2018-03-03 08:30:05,5,0,0
2018-03-03 08:45:04,5,0,0
2018-03-03 09:00:07,5,0,0
2018-03-03 09:15:04,5,0,0
2018-03-03 09:30:06,3,0,0
2018-03-03 09:45:04,0,0,0
2018-03-03 10:00:05,0,0,0
2018-03-03 10:15:04,76,5,11
2018-03-03 10:30:06,79,36,22
2018-03-03 10:45:06,104,55,24
2018-03-03 11:00:04,90,82,25
2018-03-03 11:15:04,80,102,30
2018-03-03 11:30:04,69,118,30
2018-03-03 11:45:05,65,113,31
2018-03-03 12:00:04,71,89,30
2018-03-03 12:15:04,78,74,26
2018-03-03 12:30:04,73,60,26
2018-03-03 12:45:04,77,41,31
2018-03-03 13:00:11,68,48,33
2018-03-03 13:15:03,72,60,32
2018-03-03 13:30:04,45,79,33
2018-03-03 13:45:04,54,86,36
2018-03-03 14:00:07,92,80,39
2018-03-03 14:15:04,69,119,38
2018-03-03 14:30:09,72,121,47
2018-03-03 14:45:04,76,135,46
2018-03-03 15:00:04,81,148,41
2018-03-03 15:15:04,75,150,45
2018-03-03 15:30:05,82,148,43
2018-03-03 15:45:03,116,134,38
2018-03-03 16:00:05,105,117,43
2018-03-03 16:15:06,94,105,48
2018-03-03 16:30:04,93,104,55
2018-03-03 16:45:06,78,101,58
2018-03-03 17:00:05,79,96,52
2018-03-03 17:15:04,73,89,51
2018-03-03 17:30:05,64,82,54
2018-03-03 17:45:04,75,68,52
2018-03-03 18:00:10,92,66,55
2018-03-03 18:15:04,88,56,48
2018-03-03 18:30:05,91,64,48
2018-03-03 18:45:03,69,76,51
2018-03-03 19:00:08,68,67,49
2018-03-03 19:15:04,71,65,43
2018-03-03 19:30:04,64,63,42
2018-03-03 19:45:04,58,67,40
2018-03-03 20:00:04,63,58,38
2018-03-03 20:15:04,47,57,37
2018-03-03 20:30:04,56,47,29
2018-03-03 20:45:03,52,35,26
2018-03-03 21:00:06,48,22,14
2018-03-03 21:15:03,36,12,13
2018-03-03 21:30:04,42,2,9
2018-03-03 21:45:06,28,1,0
