dt,pool,aqua,wellness
2018-03-31 06:00:05,0,0,0
2018-03-31 06:15:03,0,0,0
2018-03-31 06:30:08,0,0,0
2018-03-31 06:45:04,0,0,0
2018-03-31 07:00:05,0,0,0
2018-03-31 07:15:04,0,0,0
2018-03-31 07:30:05,0,0,0
2018-03-31 07:45:05,0,0,0
2018-03-31 08:00:07,0,0,0
2018-03-31 08:15:04,11,0,0
2018-03-31 08:30:07,1,0,0
2018-03-31 08:45:08,1,0,0
2018-03-31 09:00:05,5,0,0
2018-03-31 09:15:04,5,0,0
2018-03-31 09:30:04,15,0,0
2018-03-31 09:45:07,23,0,0
2018-03-31 10:00:04,41,0,0
2018-03-31 10:15:04,131,9,6
2018-03-31 10:30:06,105,94,14
2018-03-31 10:45:04,104,119,17
2018-03-31 11:00:05,105,141,22
2018-03-31 11:15:03,105,167,23
2018-03-31 11:30:03,116,168,26
2018-03-31 11:45:04,133,165,28
2018-03-31 12:00:08,150,136,31
2018-03-31 12:15:04,131,122,27
2018-03-31 12:30:04,125,105,27
2018-03-31 12:45:04,102,99,30
2018-03-31 13:00:06,104,81,24
2018-03-31 13:15:03,115,71,30
2018-03-31 13:30:04,102,88,34
2018-03-31 13:45:04,86,99,32
2018-03-31 14:00:04,92,113,29
2018-03-31 14:15:04,84,136,35
2018-03-31 14:30:05,100,162,31
2018-03-31 14:45:03,119,177,24
2018-03-31 15:00:05,133,180,35
2018-03-31 15:15:03,164,176,35
2018-03-31 15:30:05,166,203,20
2018-03-31 15:45:04,150,225,18
2018-03-31 16:00:06,140,244,18
2018-03-31 16:15:04,165,224,19
2018-03-31 16:30:04,191,186,19
2018-03-31 16:45:05,136,195,25
2018-03-31 17:00:07,189,189,28
2018-03-31 17:15:04,173,191,28
2018-03-31 17:30:04,151,183,33
2018-03-31 17:45:03,177,164,35
2018-03-31 18:00:05,131,196,30
2018-03-31 18:15:04,126,196,26
2018-03-31 18:30:05,120,170,36
2018-03-31 18:45:04,169,118,37
2018-03-31 19:00:03,132,110,41
2018-03-31 19:15:03,102,107,39
2018-03-31 19:30:04,110,92,42
2018-03-31 19:45:03,92,77,40
2018-03-31 20:00:08,93,45,36
2018-03-31 20:15:04,67,42,32
2018-03-31 20:30:03,60,50,22
2018-03-31 20:45:05,50,45,20
2018-03-31 21:00:06,49,31,17
2018-03-31 21:15:03,50,21,12
2018-03-31 21:30:04,42,6,4
2018-03-31 21:45:03,22,0,0
