dt,pool,aqua,wellness
2018-03-15 06:00:04,2,0,0
2018-03-15 06:15:04,17,0,0
2018-03-15 06:30:03,20,0,0
2018-03-15 06:45:03,21,0,0
2018-03-15 07:00:06,30,0,0
2018-03-15 07:15:04,35,0,0
2018-03-15 07:30:06,34,0,0
2018-03-15 07:45:04,31,0,0
2018-03-15 08:00:07,28,0,0
2018-03-15 08:15:03,29,0,0
2018-03-15 08:30:03,28,0,0
2018-03-15 08:45:04,25,0,0
2018-03-15 09:00:05,23,0,0
2018-03-15 09:15:04,28,0,0
2018-03-15 09:30:04,29,0,0
2018-03-15 09:45:04,47,0,0
2018-03-15 10:00:04,84,0,0
2018-03-15 10:15:05,108,74,0
2018-03-15 10:30:03,62,133,0
2018-03-15 10:45:06,50,167,0
2018-03-15 11:00:05,72,172,0
2018-03-15 11:15:04,80,190,0
2018-03-15 11:30:04,73,197,0
2018-03-15 11:45:04,79,204,0
2018-03-15 12:00:08,129,187,0
2018-03-15 12:15:03,109,200,13
2018-03-15 12:30:03,86,202,23
2018-03-15 12:45:03,85,191,26
2018-03-15 13:00:08,95,185,28
2018-03-15 13:15:03,114,185,26
2018-03-15 13:30:04,143,152,26
2018-03-15 13:45:08,125,154,20
2018-03-15 14:00:07,111,151,19
2018-03-15 14:15:08,117,142,18
2018-03-15 14:30:03,85,170,19
2018-03-15 14:45:04,98,181,15
2018-03-15 15:00:04,118,159,17
2018-03-15 15:15:05,101,155,18
2018-03-15 15:30:03,115,147,25
2018-03-15 15:45:03,98,169,30
2018-03-15 16:00:05,120,147,31
2018-03-15 16:15:03,147,133,28
2018-03-15 16:30:05,112,140,35
2018-03-15 16:45:08,124,137,36
2018-03-15 17:00:08,135,134,30
2018-03-15 17:15:04,124,129,30
2018-03-15 17:30:06,94,119,25
2018-03-15 17:45:03,97,98,28
2018-03-15 18:00:05,84,89,25
2018-03-15 18:15:04,85,75,23
2018-03-15 18:30:04,88,66,26
2018-03-15 18:45:04,82,59,28
2018-03-15 19:00:04,77,62,30
2018-03-15 19:15:04,64,72,33
2018-03-15 19:30:06,81,54,33
2018-03-15 19:45:04,88,38,34
2018-03-15 20:00:04,71,30,32
2018-03-15 20:15:04,79,19,28
2018-03-15 20:30:04,63,17,24
2018-03-15 20:45:04,64,11,18
2018-03-15 21:00:04,48,8,15
2018-03-15 21:15:04,36,5,13
2018-03-15 21:30:04,23,0,4
2018-03-15 21:45:04,14,0,0
