dt,pool,aqua,wellness
2018-03-24 06:00:08,0,0,0
2018-03-24 06:15:03,0,0,0
2018-03-24 06:30:03,0,0,0
2018-03-24 06:45:05,0,0,0
2018-03-24 07:00:05,0,0,0
2018-03-24 07:15:04,0,0,0
2018-03-24 07:30:06,0,0,0
2018-03-24 07:45:04,0,0,0
2018-03-24 08:00:04,0,0,0
2018-03-24 08:15:04,0,0,0
2018-03-24 08:30:05,0,0,0
2018-03-24 08:45:03,0,0,0
2018-03-24 09:00:05,0,0,0
2018-03-24 09:15:04,0,0,0
2018-03-24 09:30:04,0,0,0
2018-03-24 09:45:07,0,0,0
2018-03-24 10:00:05,0,0,0
2018-03-24 10:15:05,66,8,6
2018-03-24 10:30:05,58,75,23
2018-03-24 10:45:04,69,89,24
2018-03-24 11:00:07,57,103,28
2018-03-24 11:15:03,76,101,29
2018-03-24 11:30:05,96,82,23
2018-03-24 11:45:03,98,67,24
2018-03-24 12:00:09,119,44,32
2018-03-24 12:15:03,85,58,29
2018-03-24 12:30:04,62,64,24
2018-03-24 12:45:04,52,71,24
2018-03-24 13:00:05,65,65,23
2018-03-24 13:15:05,82,69,25
2018-03-24 13:30:04,68,99,23
2018-03-24 13:45:04,80,107,23
2018-03-24 14:00:04,86,108,19
2018-03-24 14:15:04,88,114,33
2018-03-24 14:30:04,96,144,38
2018-03-24 14:45:04,91,163,44
2018-03-24 15:00:09,104,172,40
2018-03-24 15:15:04,119,184,37
2018-03-24 15:30:08,98,192,32
2018-03-24 15:45:06,104,177,32
2018-03-24 16:00:06,142,187,28
2018-03-24 16:15:04,137,190,28
2018-03-24 16:30:04,119,189,29
2018-03-24 16:45:04,151,183,32
2018-03-24 17:00:05,151,176,33
2018-03-24 17:15:05,122,194,34
2018-03-24 17:30:04,141,170,35
2018-03-24 17:45:04,154,146,38
2018-03-24 18:00:06,146,105,43
2018-03-24 18:15:03,131,101,41
2018-03-24 18:30:04,144,86,45
2018-03-24 18:45:04,124,81,47
2018-03-24 19:00:05,120,78,47
2018-03-24 19:15:04,106,87,38
2018-03-24 19:30:04,89,98,36
2018-03-24 19:45:04,71,106,30
2018-03-24 20:00:08,73,109,31
2018-03-24 20:15:08,68,105,33
2018-03-24 20:30:04,79,76,35
2018-03-24 20:45:03,73,59,36
2018-03-24 21:00:08,53,47,41
2018-03-24 21:15:05,49,36,31
2018-03-24 21:30:05,62,0,6
2018-03-24 21:45:03,26,0,0
