dt,pool,aqua,wellness
2023-06-30 05:59:50,0,0,null
2023-06-30 06:20:02,17,0,null
2023-06-30 06:34:13,21,0,null
2023-06-30 06:46:22,47,0,null
2023-06-30 06:59:42,44,0,null
2023-06-30 07:19:18,46,0,null
2023-06-30 07:32:53,40,0,null
2023-06-30 07:46:25,39,0,null
2023-06-30 07:59:41,38,0,null
2023-06-30 08:20:25,37,0,null
2023-06-30 08:34:58,40,0,null
2023-06-30 08:46:24,47,0,null
2023-06-30 08:59:45,46,0,null
2023-06-30 09:18:21,49,0,null
2023-06-30 09:32:36,25,0,null
2023-06-30 09:46:26,22,0,null
2023-06-30 09:59:48,40,0,null
2023-06-30 10:20:24,23,28,null
2023-06-30 10:33:44,27,37,null
2023-06-30 10:46:22,38,31,null
2023-06-30 10:59:41,47,38,null
2023-06-30 11:19:12,23,58,null
2023-06-30 11:32:27,38,51,null
2023-06-30 11:46:23,31,47,null
2023-06-30 11:59:48,42,45,null
2023-06-30 12:19:37,39,44,null
2023-06-30 12:34:00,28,51,null
2023-06-30 12:46:22,40,39,null
2023-06-30 12:59:43,38,33,null
2023-06-30 13:17:30,31,51,null
2023-06-30 13:32:31,38,47,null
2023-06-30 13:46:21,55,51,null
2023-06-30 13:59:44,54,58,null
2023-06-30 14:21:33,57,82,null
2023-06-30 14:42:30,47,83,null
2023-06-30 14:53:36,61,81,null
2023-06-30 15:03:55,44,93,null
2023-06-30 15:20:30,58,83,null
2023-06-30 15:33:05,58,82,null
2023-06-30 15:46:23,65,82,null
2023-06-30 15:59:53,63,94,null
2023-06-30 16:18:52,54,90,null
2023-06-30 16:32:41,54,80,null
2023-06-30 16:46:20,58,78,null
2023-06-30 16:59:43,73,73,null
2023-06-30 17:19:18,79,62,null
2023-06-30 17:32:24,98,45,null
2023-06-30 17:46:23,65,44,null
2023-06-30 17:59:59,56,46,null
2023-06-30 18:20:26,43,44,null
2023-06-30 18:35:57,59,38,null
2023-06-30 18:46:31,63,37,null
2023-06-30 18:59:46,67,28,null
2023-06-30 19:18:46,46,34,null
2023-06-30 19:32:25,38,36,null
2023-06-30 19:46:20,39,35,null
2023-06-30 19:59:46,39,33,null
2023-06-30 20:20:05,38,24,null
2023-06-30 20:34:00,25,24,null
2023-06-30 20:46:26,16,20,null
2023-06-30 20:59:44,30,0,null
2023-06-30 21:17:25,3,0,null
2023-06-30 21:32:29,3,0,null
2023-06-30 21:46:34,3,0,null
2023-06-30 21:59:42,3,0,null
2023-06-30 22:19:23,3,0,null
2023-06-30 22:32:37,3,0,null
2023-06-30 22:46:21,3,0,null
