dt,pool,aqua,wellness
2023-06-04 05:59:48,0,0,null
2023-06-04 06:19:24,0,0,null
2023-06-04 06:32:30,0,0,null
2023-06-04 06:46:41,0,0,null
2023-06-04 06:59:44,0,0,null
2023-06-04 07:18:08,0,0,null
2023-06-04 07:32:32,2,0,null
2023-06-04 07:46:30,2,0,null
2023-06-04 07:59:56,12,0,null
2023-06-04 08:19:46,13,0,null
2023-06-04 08:32:30,13,0,null
2023-06-04 08:46:19,13,0,null
2023-06-04 08:59:47,13,0,null
2023-06-04 09:17:15,39,8,null
2023-06-04 09:32:27,50,20,null
2023-06-04 09:46:19,49,30,null
2023-06-04 09:59:40,56,39,null
2023-06-04 10:19:40,68,44,null
2023-06-04 10:32:24,76,53,null
2023-06-04 10:46:20,76,67,null
2023-06-04 10:59:52,71,77,null
2023-06-04 11:18:02,70,80,null
2023-06-04 11:32:30,81,80,null
2023-06-04 11:46:18,88,70,null
2023-06-04 11:59:52,103,47,null
2023-06-04 12:19:01,71,46,null
2023-06-04 12:32:34,77,42,null
2023-06-04 12:46:25,63,40,null
2023-06-04 12:59:44,56,44,null
2023-06-04 13:15:58,46,36,null
2023-06-04 13:32:38,41,33,null
2023-06-04 13:46:16,35,47,null
2023-06-04 13:59:44,47,57,null
2023-06-04 14:21:10,50,62,null
2023-06-04 14:39:21,40,90,null
2023-06-04 14:50:20,39,90,null
2023-06-04 15:00:40,69,93,null
2023-06-04 15:19:01,72,100,null
2023-06-04 15:32:20,82,114,null
2023-06-04 15:46:27,77,100,null
2023-06-04 16:17:39,73,90,null
2023-06-04 16:32:24,72,78,null
2023-06-04 16:46:37,62,85,null
2023-06-04 16:59:44,71,76,null
2023-06-04 17:17:47,92,49,null
2023-06-04 17:32:20,65,52,null
2023-06-04 17:46:19,65,45,null
2023-06-04 17:59:40,68,51,null
2023-06-04 18:19:54,46,48,null
2023-06-04 18:33:20,57,34,null
2023-06-04 18:46:26,49,34,null
2023-06-04 18:59:46,47,34,null
2023-06-04 19:17:40,57,25,null
2023-06-04 19:32:20,52,16,null
2023-06-04 19:46:18,43,18,null
2023-06-04 19:59:41,43,11,null
2023-06-04 20:19:32,41,8,null
2023-06-04 20:32:38,36,8,null
2023-06-04 20:46:20,27,5,null
2023-06-04 20:59:47,24,0,null
2023-06-04 21:16:08,9,0,null
2023-06-04 21:32:30,9,0,null
2023-06-04 21:46:31,9,0,null
2023-06-04 21:59:43,9,0,null
2023-06-04 22:18:10,9,0,null
2023-06-04 22:32:37,9,0,null
2023-06-04 22:46:20,9,0,null
