dt,pool,aqua,wellness
2019-08-04 06:00:02,0,0,0
2019-08-04 06:15:02,0,0,0
2019-08-04 06:30:03,0,0,0
2019-08-04 06:45:03,0,0,0
2019-08-04 07:00:03,0,0,0
2019-08-04 07:15:02,0,0,0
2019-08-04 07:30:03,0,0,0
2019-08-04 07:45:02,0,0,0
2019-08-04 08:00:04,0,0,0
2019-08-04 08:15:03,0,0,0
2019-08-04 08:30:02,0,0,0
2019-08-04 08:45:03,0,0,0
2019-08-04 09:00:04,0,0,0
2019-08-04 09:15:02,10,2,1
2019-08-04 09:30:02,22,9,5
2019-08-04 09:45:02,36,11,10
2019-08-04 10:00:03,31,14,10
2019-08-04 10:15:03,57,21,9
2019-08-04 10:30:04,45,38,9
2019-08-04 10:45:02,52,47,10
2019-08-04 11:00:04,53,55,9
2019-08-04 11:15:03,51,61,9
2019-08-04 11:30:02,57,53,9
2019-08-04 11:45:03,65,39,11
2019-08-04 12:00:04,66,44,13
2019-08-04 12:15:02,62,42,12
2019-08-04 12:30:04,58,35,16
2019-08-04 12:45:02,79,36,16
2019-08-04 13:00:02,68,40,18
2019-08-04 13:15:02,45,48,17
2019-08-04 13:30:02,44,66,16
2019-08-04 13:45:02,62,55,15
2019-08-04 14:00:02,60,50,15
2019-08-04 14:15:02,69,64,10
2019-08-04 14:30:02,62,75,13
2019-08-04 14:45:02,91,62,14
2019-08-04 15:00:02,90,93,19
2019-08-04 15:15:02,98,104,16
2019-08-04 15:30:02,105,110,20
2019-08-04 15:45:03,88,133,14
2019-08-04 16:00:04,80,143,18
2019-08-04 16:15:02,68,151,15
2019-08-04 16:30:02,71,146,15
2019-08-04 16:45:02,89,113,15
2019-08-04 17:00:03,87,103,17
2019-08-04 17:15:02,87,100,17
2019-08-04 17:30:02,81,92,20
2019-08-04 17:45:02,100,71,16
2019-08-04 18:00:02,89,69,23
2019-08-04 18:15:02,59,73,27
2019-08-04 18:30:02,57,62,34
2019-08-04 18:45:03,51,49,44
2019-08-04 19:00:02,62,38,37
2019-08-04 19:15:02,52,38,36
2019-08-04 19:30:03,37,35,33
2019-08-04 19:45:02,49,24,26
2019-08-04 20:00:03,45,16,27
2019-08-04 20:15:02,46,11,19
2019-08-04 20:30:02,32,7,18
2019-08-04 20:45:02,26,1,7
2019-08-04 21:00:02,12,1,0
2019-08-04 21:15:03,6,1,0
2019-08-04 21:30:02,6,1,0
2019-08-04 21:45:02,6,1,0
