dt,pool,aqua,wellness
2021-11-28 05:00:38,0,0,0
2021-11-28 05:39:38,0,0,0
2021-11-28 05:44:50,0,0,0
2021-11-28 05:55:50,0,0,0
2021-11-28 06:00:32,0,0,0
2021-11-28 06:26:20,0,0,0
2021-11-28 06:31:15,0,0,0
2021-11-28 06:49:58,0,0,0
2021-11-28 07:00:53,0,0,0
2021-11-28 07:35:25,8,0,0
2021-11-28 07:41:23,23,0,0
2021-11-28 07:53:48,39,0,0
2021-11-28 08:00:37,46,0,0
2021-11-28 08:27:21,94,0,0
2021-11-28 08:31:42,94,0,0
2021-11-28 08:49:50,103,0,0
2021-11-28 09:00:51,105,0,0
2021-11-28 09:33:08,133,0,4
