dt,pool,aqua,wellness
2017-02-21 06:00:03,7,0,0
2017-02-21 06:15:03,22,0,0
2017-02-21 06:30:03,26,0,0
2017-02-21 06:45:03,30,0,0
2017-02-21 07:00:04,33,0,0
2017-02-21 07:15:03,44,0,0
2017-02-21 07:30:03,40,0,0
2017-02-21 07:45:04,36,0,0
2017-02-21 08:00:05,31,0,0
2017-02-21 08:15:03,31,0,0
2017-02-21 08:30:04,22,0,0
2017-02-21 08:45:03,18,0,0
2017-02-21 09:00:04,19,0,0
2017-02-21 09:15:03,30,0,0
2017-02-21 09:30:03,31,0,0
2017-02-21 09:45:03,34,0,0
2017-02-21 10:00:04,37,0,0
2017-02-21 10:15:04,34,14,0
2017-02-21 10:30:04,49,19,0
2017-02-21 10:45:03,58,36,0
2017-02-21 11:00:04,49,42,0
2017-02-21 11:15:03,60,48,0
2017-02-21 11:30:04,73,58,0
2017-02-21 11:45:04,68,69,0
2017-02-21 12:00:04,70,68,0
2017-02-21 12:15:04,59,61,10
2017-02-21 12:30:03,42,63,14
2017-02-21 12:45:03,75,46,17
2017-02-21 13:00:04,66,53,22
2017-02-21 13:15:04,83,50,18
2017-02-21 13:30:04,61,72,19
2017-02-21 13:45:03,61,78,18
2017-02-21 14:00:03,53,85,18
2017-02-21 14:15:04,61,86,17
2017-02-21 14:30:03,79,75,17
2017-02-21 14:45:04,103,45,13
2017-02-21 15:00:04,92,51,6
2017-02-21 15:15:03,79,60,10
2017-02-21 15:30:03,81,68,14
2017-02-21 15:45:07,95,58,18
2017-02-21 16:00:03,115,57,20
2017-02-21 16:15:04,128,55,20
2017-02-21 16:30:03,120,52,20
2017-02-21 16:45:04,123,55,27
2017-02-21 17:00:03,154,54,24
2017-02-21 17:15:03,156,52,27
2017-02-21 17:30:03,148,63,30
2017-02-21 17:45:04,149,59,32
2017-02-21 18:00:06,165,48,28
2017-02-21 18:15:03,133,50,33
2017-02-21 18:30:03,112,34,28
2017-02-21 19:15:04,112,46,41
2017-02-21 19:30:06,107,47,39
2017-02-21 20:45:03,58,11,27
2017-02-21 21:45:05,5,1,0
