dt,pool,aqua,wellness
2017-02-27 06:00:04,14,0,0
2017-02-27 06:15:03,33,0,0
2017-02-27 06:30:04,37,0,0
2017-02-27 06:45:03,42,0,0
2017-02-27 07:00:04,43,0,0
2017-02-27 07:15:03,39,0,0
2017-02-27 07:30:04,26,0,0
2017-02-27 07:45:04,26,0,0
2017-02-27 08:00:05,27,0,0
2017-02-27 08:15:04,27,0,0
2017-02-27 08:30:03,30,0,0
2017-02-27 08:45:04,24,0,0
2017-02-27 09:00:03,22,0,0
2017-02-27 09:15:04,21,0,0
2017-02-27 09:30:03,26,0,0
2017-02-27 09:45:03,34,0,0
2017-02-27 10:00:04,58,0,0
2017-02-27 10:15:04,33,35,0
2017-02-27 10:30:04,44,52,0
2017-02-27 10:45:03,52,50,0
2017-02-27 11:00:03,44,58,0
2017-02-27 11:15:03,63,46,0
2017-02-27 11:30:04,66,47,0
2017-02-27 11:45:03,73,33,0
2017-02-27 12:00:06,75,25,0
2017-02-27 12:15:03,63,30,1
2017-02-27 12:30:03,53,26,4
2017-02-27 12:45:03,62,19,6
2017-02-27 13:00:04,36,28,11
2017-02-27 13:15:04,35,26,14
2017-02-27 13:30:04,33,27,13
2017-02-27 13:45:04,43,29,11
2017-02-27 14:00:04,40,32,12
2017-02-27 14:15:04,48,31,11
2017-02-27 14:30:04,43,27,15
2017-02-27 14:45:05,47,24,13
2017-02-27 15:00:04,47,20,12
2017-02-27 15:15:03,57,18,18
2017-02-27 15:30:03,66,9,19
2017-02-27 15:45:03,80,12,12
2017-02-27 16:00:03,91,14,15
2017-02-27 16:15:03,92,17,14
2017-02-27 16:30:03,99,19,18
2017-02-27 16:45:03,99,22,29
2017-02-27 17:00:03,89,23,32
2017-02-27 17:15:03,98,27,34
2017-02-27 17:30:03,117,23,33
2017-02-27 17:45:04,125,20,35
2017-02-27 18:00:06,148,21,29
2017-02-27 18:15:03,164,19,28
2017-02-27 18:30:04,139,25,36
2017-02-27 18:45:03,139,30,31
2017-02-27 19:00:03,142,23,34
2017-02-27 19:15:04,127,15,29
2017-02-27 19:30:03,123,11,39
2017-02-27 19:45:03,97,16,32
2017-02-27 20:00:03,77,9,33
2017-02-27 20:15:03,77,3,30
2017-02-27 20:30:03,50,5,30
2017-02-27 20:45:03,48,2,28
2017-02-27 21:00:04,37,0,23
2017-02-27 21:15:03,26,1,16
2017-02-27 21:30:04,20,0,8
2017-02-27 21:45:04,2,0,0
