dt,pool,aqua,wellness
2023-05-18 05:59:44,24,0,0
2023-05-18 06:19:35,56,0,0
2023-05-18 06:32:25,58,0,0
2023-05-18 06:46:37,56,0,0
2023-05-18 06:59:43,61,0,0
2023-05-18 07:18:33,55,0,0
2023-05-18 07:32:37,48,0,0
2023-05-18 07:46:22,51,0,0
2023-05-18 07:59:48,38,0,0
2023-05-18 08:19:52,24,0,0
2023-05-18 08:32:47,18,0,0
2023-05-18 08:46:23,16,0,0
2023-05-18 08:59:42,20,0,0
2023-05-18 09:17:15,17,0,0
2023-05-18 09:32:34,29,0,0
2023-05-18 09:46:42,35,0,0
2023-05-18 09:59:43,35,0,0
2023-05-18 10:19:41,33,6,0
2023-05-18 10:32:27,34,8,0
2023-05-18 10:46:23,39,8,0
2023-05-18 10:59:41,37,7,0
2023-05-18 11:18:07,39,7,0
2023-05-18 11:32:31,34,10,0
2023-05-18 11:46:18,32,15,0
2023-05-18 11:59:41,37,13,0
2023-05-18 12:19:00,51,3,9
2023-05-18 12:32:19,39,1,9
2023-05-18 12:46:21,37,3,12
2023-05-18 12:59:44,40,8,13
2023-05-18 13:16:43,53,8,15
2023-05-18 13:32:23,44,20,16
2023-05-18 13:46:31,47,24,14
2023-05-18 13:59:41,50,22,10
2023-05-18 14:21:29,74,9,11
2023-05-18 14:40:28,66,10,11
2023-05-18 14:51:34,61,12,11
2023-05-18 15:01:35,55,15,9
2023-05-18 15:19:26,66,15,12
2023-05-18 15:32:19,68,18,12
2023-05-18 15:46:20,79,13,10
2023-05-18 15:59:45,89,9,11
2023-05-18 16:17:58,81,19,11
2023-05-18 16:32:32,85,27,14
2023-05-18 16:46:22,102,29,16
2023-05-18 16:59:42,111,30,18
2023-05-18 17:18:42,111,22,20
2023-05-18 17:32:26,108,15,21
2023-05-18 17:46:30,118,15,25
2023-05-18 17:59:46,127,18,20
2023-05-18 18:20:08,95,18,19
2023-05-18 18:34:25,94,14,20
2023-05-18 18:46:31,96,16,19
2023-05-18 18:59:42,95,13,22
2023-05-18 19:17:46,95,15,25
2023-05-18 19:32:16,76,22,25
2023-05-18 19:46:21,89,11,21
2023-05-18 19:59:45,78,13,18
