dt,pool,aqua,wellness
2018-10-31 06:00:03,29,0,0
2018-10-31 06:15:03,55,0,0
2018-10-31 06:30:03,63,0,0
2018-10-31 06:45:03,70,0,0
2018-10-31 07:00:03,68,0,0
2018-10-31 07:15:03,62,0,0
2018-10-31 07:30:02,55,0,0
2018-10-31 07:45:04,57,0,0
2018-10-31 08:00:04,64,0,0
2018-10-31 08:15:03,58,0,0
2018-10-31 08:30:05,62,0,0
2018-10-31 08:45:04,56,0,0
2018-10-31 09:00:04,51,0,0
2018-10-31 09:15:03,54,0,0
2018-10-31 09:30:05,50,0,0
2018-10-31 09:45:04,44,0,0
2018-10-31 10:00:03,52,0,0
2018-10-31 10:15:03,59,7,16
2018-10-31 10:30:04,67,9,26
2018-10-31 10:45:03,68,10,29
2018-10-31 11:00:03,82,13,24
2018-10-31 11:15:03,75,14,23
2018-10-31 11:30:03,77,20,20
2018-10-31 11:45:03,70,18,18
2018-10-31 12:00:04,75,13,7
2018-10-31 12:15:04,64,8,7
2018-10-31 12:30:05,55,3,7
2018-10-31 12:45:02,50,3,7
2018-10-31 13:00:03,42,5,9
2018-10-31 13:15:05,41,10,9
2018-10-31 13:30:03,39,12,9
2018-10-31 13:45:03,59,6,7
2018-10-31 14:00:03,71,12,8
2018-10-31 14:15:03,70,15,10
2018-10-31 14:30:04,76,17,12
2018-10-31 14:45:03,81,18,12
2018-10-31 15:00:03,88,10,11
2018-10-31 15:15:03,73,18,14
2018-10-31 15:30:04,77,14,14
2018-10-31 15:45:03,90,10,12
2018-10-31 16:00:04,110,11,11
2018-10-31 16:15:03,115,12,17
2018-10-31 16:30:03,109,26,21
2018-10-31 16:45:03,106,33,28
2018-10-31 17:00:03,142,26,27
2018-10-31 17:15:03,124,31,28
2018-10-31 17:30:03,120,39,33
2018-10-31 17:45:04,123,38,37
2018-10-31 18:00:03,159,33,33
2018-10-31 18:15:03,176,24,42
2018-10-31 18:30:03,154,29,38
2018-10-31 18:45:03,152,32,33
2018-10-31 19:00:03,169,28,24
2018-10-31 19:15:03,161,30,21
2018-10-31 19:30:03,144,29,23
2018-10-31 19:45:03,149,24,21
2018-10-31 20:00:04,132,10,25
2018-10-31 20:15:04,105,3,33
2018-10-31 20:30:04,76,6,32
2018-10-31 20:45:02,76,2,28
2018-10-31 21:00:03,64,3,21
2018-10-31 21:15:04,47,0,12
2018-10-31 21:30:03,34,0,2
2018-10-31 21:45:03,28,0,0
