dt,pool,aqua,wellness
2019-06-12 06:00:03,0,0,0
2019-06-12 06:15:02,25,0,0
2019-06-12 06:30:02,27,0,0
2019-06-12 06:45:02,33,0,0
2019-06-12 07:00:02,31,0,0
2019-06-12 07:15:02,26,0,0
2019-06-12 07:30:04,17,0,0
2019-06-12 07:45:02,18,0,0
2019-06-12 08:00:02,41,0,0
2019-06-12 08:15:02,48,0,0
2019-06-12 08:30:03,44,0,0
2019-06-12 08:45:02,41,0,0
2019-06-12 09:00:02,30,0,0
2019-06-12 09:15:03,27,0,0
2019-06-12 09:30:02,28,0,0
2019-06-12 09:45:03,33,0,0
2019-06-12 10:00:02,37,0,0
2019-06-12 10:15:02,45,4,4
2019-06-12 10:30:02,45,6,5
2019-06-12 10:45:02,35,13,5
2019-06-12 11:00:02,48,14,6
2019-06-12 11:15:02,40,21,5
2019-06-12 11:30:03,32,15,6
2019-06-12 11:45:03,36,5,6
2019-06-12 12:00:04,27,3,3
2019-06-12 12:15:02,20,5,3
2019-06-12 12:30:02,26,4,2
2019-06-12 12:45:02,28,6,3
2019-06-12 13:00:03,32,11,3
2019-06-12 13:15:02,26,11,4
2019-06-12 13:30:03,30,9,4
2019-06-12 13:45:03,33,6,3
2019-06-12 14:00:02,44,2,2
2019-06-12 14:15:02,38,9,1
2019-06-12 14:30:04,35,16,2
2019-06-12 14:45:03,36,18,2
2019-06-12 15:00:02,59,22,3
2019-06-12 15:15:03,54,31,4
2019-06-12 15:30:02,56,30,4
2019-06-12 15:45:02,63,34,5
2019-06-12 16:00:03,79,29,7
2019-06-12 16:15:02,76,30,11
2019-06-12 16:30:02,96,32,12
2019-06-12 16:45:02,94,40,16
2019-06-12 17:00:02,106,40,15
2019-06-12 17:15:02,107,39,15
2019-06-12 17:30:04,94,42,16
2019-06-12 17:45:03,118,42,14
2019-06-12 18:00:02,138,33,8
2019-06-12 18:15:02,117,30,12
2019-06-12 18:30:03,99,25,15
2019-06-12 18:45:03,96,23,14
2019-06-12 19:00:02,105,16,9
2019-06-12 19:15:03,99,13,7
2019-06-12 19:30:02,80,14,10
2019-06-12 19:45:02,84,13,11
2019-06-12 20:00:02,72,9,11
2019-06-12 20:15:03,55,12,8
2019-06-12 20:30:03,54,12,6
2019-06-12 20:45:02,55,9,4
2019-06-12 21:00:04,43,4,5
2019-06-12 21:15:02,31,4,5
2019-06-12 21:30:03,24,0,1
2019-06-12 21:45:03,12,0,0
