dt,pool,aqua,wellness
2019-01-06 06:00:04,64,2,0
2019-01-06 06:15:02,64,2,0
2019-01-06 06:30:02,64,2,0
2019-01-06 06:45:02,64,2,0
2019-01-06 07:00:02,64,2,0
2019-01-06 07:15:02,64,2,0
2019-01-06 07:30:03,64,2,0
2019-01-06 07:45:02,64,2,0
2019-01-06 08:00:02,64,2,0
2019-01-06 08:15:01,64,2,0
2019-01-06 08:30:03,64,2,0
2019-01-06 08:45:02,64,2,0
2019-01-06 09:00:03,64,2,0
2019-01-06 09:15:03,64,2,0
2019-01-06 09:30:03,64,2,0
2019-01-06 09:45:02,64,2,0
2019-01-06 10:00:04,64,2,0
2019-01-06 10:15:02,135,2,6
2019-01-06 10:30:02,172,80,14
2019-01-06 10:45:02,168,117,19
2019-01-06 11:00:02,157,147,26
2019-01-06 11:15:02,158,162,31
2019-01-06 11:30:02,180,173,33
2019-01-06 11:45:03,196,148,33
2019-01-06 12:00:02,253,111,32
2019-01-06 12:15:02,203,133,37
2019-01-06 12:30:02,209,117,33
2019-01-06 12:45:02,204,115,31
2019-01-06 13:00:02,169,118,36
2019-01-06 13:15:02,182,117,35
2019-01-06 13:30:02,154,153,40
2019-01-06 13:45:02,175,134,40
2019-01-06 14:00:03,194,140,38
2019-01-06 14:15:02,167,157,34
2019-01-06 14:30:02,179,165,36
2019-01-06 14:45:02,195,168,36
2019-01-06 15:00:02,213,165,31
2019-01-06 15:15:03,194,172,29
2019-01-06 15:30:02,207,180,28
2019-01-06 15:45:02,217,165,30
2019-01-06 16:00:03,218,167,38
2019-01-06 16:15:02,223,149,36
2019-01-06 16:30:02,222,147,41
2019-01-06 16:45:03,190,129,49
2019-01-06 17:00:02,202,111,47
2019-01-06 17:15:03,197,97,51
2019-01-06 17:30:03,189,95,52
2019-01-06 17:45:03,145,106,49
2019-01-06 18:00:04,163,99,39
2019-01-06 18:15:02,149,103,43
2019-01-06 18:30:02,152,82,47
2019-01-06 18:45:02,131,68,50
2019-01-06 19:00:02,131,57,50
2019-01-06 19:15:02,140,42,47
2019-01-06 19:30:02,131,52,39
2019-01-06 19:45:02,117,48,40
2019-01-06 20:00:03,129,36,44
2019-01-06 20:15:02,129,30,41
2019-01-06 20:30:03,130,21,41
2019-01-06 20:45:02,114,18,39
2019-01-06 21:00:02,108,6,29
2019-01-06 21:15:02,88,8,25
2019-01-06 21:30:03,89,2,6
2019-01-06 21:45:03,66,2,0
