dt,pool,aqua,wellness
2019-01-24 06:00:02,21,0,0
2019-01-24 06:15:03,40,0,0
2019-01-24 06:30:03,43,0,0
2019-01-24 06:45:02,48,0,0
2019-01-24 07:00:02,51,0,0
2019-01-24 07:15:02,58,0,0
2019-01-24 07:30:02,35,0,0
2019-01-24 07:45:03,39,0,0
2019-01-24 08:00:02,34,0,0
2019-01-24 08:15:02,34,0,0
2019-01-24 08:30:03,29,0,0
2019-01-24 08:45:03,34,0,0
2019-01-24 09:00:03,39,0,0
2019-01-24 09:15:02,37,0,0
2019-01-24 09:30:02,32,0,0
2019-01-24 09:45:03,27,0,0
2019-01-24 10:00:03,38,0,0
2019-01-24 10:15:04,28,19,0
2019-01-24 10:30:02,35,20,0
2019-01-24 10:45:02,52,17,0
2019-01-24 11:00:03,37,19,0
2019-01-24 11:15:03,40,26,0
2019-01-24 11:30:02,40,28,0
2019-01-24 11:45:02,45,21,0
2019-01-24 12:00:03,38,16,0
2019-01-24 12:15:02,25,20,8
2019-01-24 12:30:03,22,13,12
2019-01-24 12:45:02,29,9,13
2019-01-24 13:00:03,35,7,13
2019-01-24 13:15:02,41,11,16
2019-01-24 13:30:02,33,28,16
2019-01-24 13:45:03,36,33,14
2019-01-24 14:00:03,49,31,16
2019-01-24 14:15:03,59,23,18
2019-01-24 14:30:04,57,15,23
2019-01-24 14:45:02,56,11,23
2019-01-24 15:00:04,60,11,26
2019-01-24 15:15:03,67,12,23
2019-01-24 15:30:03,80,9,16
2019-01-24 15:45:03,75,8,18
2019-01-24 16:00:03,75,9,16
2019-01-24 16:15:02,84,8,19
2019-01-24 16:30:04,92,8,22
2019-01-24 16:45:02,104,24,23
2019-01-24 17:00:02,132,19,21
2019-01-24 17:15:03,115,24,33
2019-01-24 17:30:03,115,28,34
2019-01-24 17:45:03,129,32,43
2019-01-24 18:00:02,121,36,42
2019-01-24 18:15:02,135,33,43
2019-01-24 18:30:02,125,46,37
2019-01-24 18:45:03,143,34,37
2019-01-24 19:00:03,118,37,41
2019-01-24 19:15:04,112,38,54
2019-01-24 19:30:02,99,40,60
2019-01-24 19:45:02,101,34,45
2019-01-24 20:00:03,94,21,38
2019-01-24 20:15:02,56,15,40
2019-01-24 20:30:02,53,12,34
2019-01-24 20:45:02,35,11,35
2019-01-24 21:00:03,39,7,26
2019-01-24 21:15:02,21,0,16
2019-01-24 21:30:02,15,0,2
2019-01-24 21:45:03,1,0,0
